name,threesMade,over_under,DraftKings,FanDuel
Andrew Nembhard,0.5,Over,-182.5,-212.5
Andrew Nembhard,0.5,Under,140.0,164.0
Andrew Nembhard,1.5,Over,250.0,230.0
Andrew Nembhard,2.5,Over,900.0,750.0
Ayo Dosunmu,0.5,Over,-700.0,-600.0
Ayo Dosunmu,1.5,Over,-145.0,-126.5
Ayo Dosunmu,1.5,Under,110.0,100.0
Ayo Dosunmu,2.5,Over,195.0,250.0
Ayo Dosunmu,3.5,Over,500.0,700.0
Ayo Dosunmu,4.5,Over,1200.0,
Bennedict Mathurin,0.5,Over,-285.0,-300.0
Bennedict Mathurin,1.5,Over,157.5,150.0
Bennedict Mathurin,1.5,Under,-210.0,-194.0
Bennedict Mathurin,2.5,Over,500.0,500.0
Bennedict Mathurin,3.5,Over,1400.0,1300.0
Cade Cunningham,0.5,Over,,-1200.0
Cade Cunningham,1.5,Over,,-230.0
Cade Cunningham,2.5,Over,130.0,131.0
Cade Cunningham,2.5,Under,-166.0,-170.0
Cade Cunningham,3.5,Over,,330.0
Cade Cunningham,4.5,Over,,700.0
Coby White,0.5,Over,,-3500.0
Coby White,1.5,Over,-475.0,-650.0
Coby White,2.5,Over,-157.0,-195.0
Coby White,2.5,Under,120.0,
Coby White,3.5,Over,150.0,124.5
Coby White,3.5,Under,,-158.0
Coby White,4.5,Over,330.0,280.0
Coby White,5.5,Over,700.0,600.0
Coby White,6.5,Over,1500.0,1100.0
Coby White,7.5,Over,,2500.0
Desmond Bane,0.5,Over,-1400.0,-1050.0
Desmond Bane,1.5,Over,-275.0,-220.0
Desmond Bane,2.5,Over,107.5,130.0
Desmond Bane,2.5,Under,-140.0,-166.0
Desmond Bane,3.5,Over,260.0,350.0
Desmond Bane,4.5,Over,600.0,750.0
Desmond Bane,5.5,Over,1400.0,
Devin Booker,0.5,Over,,-2100.0
Devin Booker,1.5,Over,-450.0,-380.0
Devin Booker,2.5,Over,-145.0,-126.5
Devin Booker,2.5,Under,110.0,100.0
Devin Booker,3.5,Over,170.0,195.0
Devin Booker,4.5,Over,400.0,440.0
Devin Booker,5.5,Over,900.0,850.0
Devin Booker,6.5,Over,2000.0,2100.0
GG Jackson,0.5,Over,-320.0,
GG Jackson,1.5,Over,132.5,
GG Jackson,1.5,Under,-175.0,
GG Jackson,2.5,Over,380.0,
GG Jackson,3.5,Over,1000.0,
GG Jackson,4.5,Over,2500.0,
Gradey Dick,0.5,Over,-900.0,-800.0
Gradey Dick,1.5,Over,-194.0,-177.0
Gradey Dick,1.5,Under,145.0,140.0
Gradey Dick,2.5,Over,145.0,170.0
Gradey Dick,3.5,Over,370.0,440.0
Gradey Dick,4.5,Over,850.0,950.0
Gradey Dick,5.5,Over,2000.0,
Immanuel Quickley,0.5,Over,-1400.0,-1150.0
Immanuel Quickley,1.5,Over,-275.0,-240.0
Immanuel Quickley,2.5,Over,107.5,119.0
Immanuel Quickley,2.5,Under,-140.0,-150.0
Immanuel Quickley,3.5,Over,255.0,310.0
Immanuel Quickley,4.5,Over,550.0,750.0
Immanuel Quickley,5.5,Over,1300.0,1500.0
Ja Morant,0.5,Over,-525.0,-500.0
Ja Morant,1.5,Over,-115.0,-108.0
Ja Morant,1.5,Under,-115.0,-115.0
Ja Morant,2.5,Over,250.0,300.0
Ja Morant,3.5,Over,650.0,750.0
Ja Morant,4.5,Over,1900.0,
Jalen Brunson,0.5,Over,-900.0,-950.0
Jalen Brunson,1.5,Over,-191.5,-192.5
Jalen Brunson,1.5,Under,145.0,158.0
Jalen Brunson,2.5,Over,160.0,170.0
Jalen Brunson,3.5,Over,400.0,450.0
Jalen Brunson,4.5,Over,1000.0,1100.0
Jalen Brunson,5.5,Over,2500.0,
Jaren Jackson Jr,0.5,Over,-700.0,-700.0
Jaren Jackson Jr,1.5,Over,-150.0,-144.0
Jaren Jackson Jr,1.5,Under,114.0,116.0
Jaren Jackson Jr,2.5,Over,195.0,210.0
Jaren Jackson Jr,3.5,Over,500.0,550.0
Jaren Jackson Jr,4.5,Over,1300.0,1300.0
Jaylen Wells,0.5,Over,-255.0,-320.0
Jaylen Wells,1.5,Over,172.5,144.5
Jaylen Wells,1.5,Under,-230.0,-186.0
Jaylen Wells,2.5,Over,550.0,490.0
Jaylen Wells,3.5,Over,1600.0,1200.0
Joel Embiid,0.5,Over,-475.0,-370.0
Joel Embiid,1.5,Over,-107.5,120.0
Joel Embiid,1.5,Under,-125.0,-154.0
Joel Embiid,2.5,Over,275.0,400.0
Joel Embiid,3.5,Over,750.0,1000.0
Joel Embiid,4.5,Over,2200.0,
Josh Giddey,0.5,Over,-400.0,-390.0
Josh Giddey,1.5,Over,112.0,120.0
Josh Giddey,1.5,Under,-145.0,-154.0
Josh Giddey,2.5,Over,340.0,380.0
Josh Giddey,3.5,Over,950.0,1000.0
Josh Giddey,4.5,Over,2500.0,
Josh Hart,0.5,Over,-225.0,-232.5
Josh Hart,0.5,Under,170.0,180.0
Josh Hart,1.5,Over,190.0,200.0
Josh Hart,2.5,Over,700.0,750.0
Josh Hart,3.5,Over,2200.0,
Karl-Anthony Towns,0.5,Over,-500.0,-450.0
Karl-Anthony Towns,1.5,Over,-2.5,101.0
Karl-Anthony Towns,1.5,Under,-130.0,-130.0
Karl-Anthony Towns,2.5,Over,295.0,330.0
Karl-Anthony Towns,3.5,Over,850.0,900.0
Karl-Anthony Towns,4.5,Over,2000.0,
Kevin Durant,0.5,Over,,-1500.0
Kevin Durant,1.5,Over,-360.0,-300.0
Kevin Durant,2.5,Over,-120.0,-104.5
Kevin Durant,2.5,Under,-110.0,-122.0
Kevin Durant,3.5,Over,205.0,240.0
Kevin Durant,4.5,Over,450.0,550.0
Kevin Durant,5.5,Over,1100.0,1100.0
Kevin Durant,6.5,Over,2500.0,2900.0
Luke Kennard,0.5,Over,-380.0,
Luke Kennard,1.5,Over,107.5,
Luke Kennard,1.5,Under,-140.0,
Luke Kennard,2.5,Over,310.0,
Luke Kennard,3.5,Over,800.0,
Luke Kennard,4.5,Over,1900.0,
Malik Beasley,1.5,Over,,-1100.0
Malik Beasley,2.5,Over,,-330.0
Malik Beasley,3.5,Over,,-144.0
Malik Beasley,3.5,Under,,116.0
Malik Beasley,4.5,Over,,145.0
Malik Beasley,5.5,Over,,290.0
Malik Beasley,6.5,Over,,550.0
Malik Beasley,7.5,Over,,1000.0
Malik Beasley,8.5,Over,,2000.0
Matas Buzelis,0.5,Over,-525.0,
Matas Buzelis,1.5,Over,-122.5,
Matas Buzelis,1.5,Under,-110.0,
Matas Buzelis,2.5,Over,255.0,
Matas Buzelis,3.5,Over,650.0,
Matas Buzelis,4.5,Over,1800.0,
Mikal Bridges,0.5,Over,-900.0,-1100.0
Mikal Bridges,1.5,Over,-170.5,-210.0
Mikal Bridges,1.5,Under,130.0,
Mikal Bridges,2.5,Over,175.0,140.0
Mikal Bridges,2.5,Under,,-180.0
Mikal Bridges,3.5,Over,450.0,380.0
Mikal Bridges,4.5,Over,1100.0,800.0
Myles Turner,0.5,Over,-575.0,
Myles Turner,1.5,Over,-127.5,
Myles Turner,1.5,Under,-105.0,
Myles Turner,2.5,Over,240.0,
Myles Turner,3.5,Over,650.0,
Myles Turner,4.5,Over,1700.0,
Nikola Vucevic,0.5,Over,-750.0,-700.0
Nikola Vucevic,1.5,Over,-154.5,-138.5
Nikola Vucevic,1.5,Under,120.0,112.0
Nikola Vucevic,2.5,Over,190.0,230.0
Nikola Vucevic,3.5,Over,500.0,650.0
Nikola Vucevic,4.5,Over,1300.0,1500.0
OG Anunoby,0.5,Over,-650.0,
OG Anunoby,1.5,Over,-140.0,
OG Anunoby,1.5,Under,105.0,
OG Anunoby,2.5,Over,205.0,
OG Anunoby,3.5,Over,550.0,
OG Anunoby,4.5,Over,1500.0,
Pascal Siakam,0.5,Over,-295.0,-290.0
Pascal Siakam,1.5,Over,160.0,150.0
Pascal Siakam,1.5,Under,-215.0,-194.0
Pascal Siakam,2.5,Over,500.0,500.0
Pascal Siakam,3.5,Over,1600.0,1400.0
Santi Aldama,0.5,Over,-425.0,
Santi Aldama,1.5,Over,-2.5,
Santi Aldama,1.5,Under,-130.0,
Santi Aldama,2.5,Over,275.0,
Santi Aldama,3.5,Over,700.0,
Santi Aldama,4.5,Over,1800.0,
Scottie Barnes,0.5,Over,-450.0,-400.0
Scottie Barnes,1.5,Over,102.5,110.0
Scottie Barnes,1.5,Under,-135.0,-140.0
Scottie Barnes,2.5,Over,310.0,360.0
Scottie Barnes,3.5,Over,850.0,850.0
Scottie Barnes,4.5,Over,2500.0,
Tim Hardaway Jr,0.5,Over,,-1150.0
Tim Hardaway Jr,1.5,Over,,-220.0
Tim Hardaway Jr,2.5,Over,114.0,131.0
Tim Hardaway Jr,2.5,Under,-145.0,-170.0
Tim Hardaway Jr,3.5,Over,,340.0
Tim Hardaway Jr,4.5,Over,,750.0
Tobias Harris,0.5,Over,,-260.0
Tobias Harris,1.5,Over,154.0,180.0
Tobias Harris,1.5,Under,-200.0,-235.0
Tobias Harris,2.5,Over,,600.0
Tyrese Haliburton,0.5,Over,,-2300.0
Tyrese Haliburton,1.5,Over,-450.0,-460.0
Tyrese Haliburton,2.5,Over,-142.5,-155.0
Tyrese Haliburton,2.5,Under,110.0,124.0
Tyrese Haliburton,3.5,Over,160.0,160.0
Tyrese Haliburton,4.5,Over,360.0,350.0
Tyrese Haliburton,5.5,Over,800.0,700.0
Tyrese Haliburton,6.5,Over,1800.0,1500.0
Tyus Jones,0.5,Over,-1100.0,-850.0
Tyus Jones,1.5,Over,-220.0,-175.0
Tyus Jones,2.5,Over,137.5,163.5
Tyus Jones,2.5,Under,-180.0,-210.0
Tyus Jones,3.5,Over,330.0,420.0
Tyus Jones,4.5,Over,850.0,950.0
Tyus Jones,5.5,Over,2200.0,
Zach Edey,0.5,Over,190.0,
Zach Edey,1.5,Over,1200.0,
