name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
Alex Sarr,0.5,Over,-360.0,,-350.0
Alex Sarr,1.5,Over,119.5,120.0,129.0
Alex Sarr,1.5,Under,-160.0,-160.0,-164.0
Alex Sarr,2.5,Over,350.0,,420.0
Alex Sarr,3.5,Over,950.0,,1100.0
Amir Coffey,0.5,Over,-390.0,,
Amir Coffey,1.5,Over,105.0,115.0,
Amir Coffey,1.5,Under,,-150.0,
Amir Coffey,2.5,Over,320.0,,
Amir Coffey,3.5,Over,850.0,,
Andrew Wiggins,0.5,Over,-700.0,,-700.0
Andrew Wiggins,1.5,Over,-157.0,-130.0,-147.5
Andrew Wiggins,1.5,Under,120.0,100.0,118.0
Andrew Wiggins,2.5,Over,190.0,,210.0
Andrew Wiggins,3.5,Over,500.0,,550.0
Andrew Wiggins,4.5,Over,,,1200.0
Anfernee Simons,0.5,Over,,,-2500.0
Anfernee Simons,1.5,Over,-475.0,,-460.0
Anfernee Simons,2.5,Over,-150.0,-160.0,-149.5
Anfernee Simons,2.5,Under,114.0,120.0,120.0
Anfernee Simons,3.5,Over,155.0,,165.0
Anfernee Simons,4.5,Over,350.0,,380.0
Anfernee Simons,5.5,Over,750.0,,700.0
Anfernee Simons,6.5,Over,,,1700.0
Bilal Coulibaly,0.5,Over,-350.0,,-390.0
Bilal Coulibaly,1.5,Over,127.5,120.0,120.0
Bilal Coulibaly,1.5,Under,-166.0,-160.0,-154.0
Bilal Coulibaly,2.5,Over,390.0,,390.0
Bilal Coulibaly,3.5,Over,1200.0,,950.0
Buddy Hield,0.5,Over,,,-550.0
Buddy Hield,1.5,Over,,-130.0,-127.5
Buddy Hield,1.5,Under,,100.0,102.0
Buddy Hield,2.5,Over,,,220.0
Buddy Hield,3.5,Over,,,600.0
Buddy Hield,4.5,Over,,,1200.0
CJ McCollum,0.5,Over,,,-1800.0
CJ McCollum,1.5,Over,-285.0,,-360.0
CJ McCollum,2.5,Over,-5.0,-125.0,-117.5
CJ McCollum,2.5,Under,-120.0,-105.0,-106.0
CJ McCollum,3.5,Over,250.0,,210.0
CJ McCollum,4.5,Over,550.0,,500.0
CJ McCollum,5.5,Over,,,1000.0
CJ McCollum,6.5,Over,,,2300.0
Caleb Martin,0.5,Over,-270.0,,-280.0
Caleb Martin,1.5,Over,165.0,150.0,161.0
Caleb Martin,1.5,Under,,-215.0,-210.0
Caleb Martin,2.5,Over,550.0,,500.0
Caleb Martin,3.5,Over,,,1300.0
Caris LeVert,0.5,Over,-360.0,,-310.0
Caris LeVert,1.5,Over,117.5,125.0,139.0
Caris LeVert,1.5,Under,-154.0,-170.0,-178.0
Caris LeVert,2.5,Over,340.0,,430.0
Caris LeVert,3.5,Over,900.0,,1000.0
Carlton Carrington,0.5,Over,-400.0,,-380.0
Carlton Carrington,1.5,Over,107.5,110.0,120.0
Carlton Carrington,1.5,Under,-140.0,-140.0,-154.0
Carlton Carrington,2.5,Over,320.0,,390.0
Carlton Carrington,3.5,Over,850.0,,950.0
Christian Braun,0.5,Over,-177.5,-170.0,
Christian Braun,0.5,Under,135.0,125.0,
Christian Braun,1.5,Over,265.0,,
