name,threesMade,over_under,DraftKings,FanDuel
AJ Johnson,0.5,Over,,-375.0
AJ Johnson,0.5,Under,,260.0
AJ Johnson,1.5,Over,124.0,127.33333333333333
AJ Johnson,1.5,Under,-160.0,-166.0
AJ Johnson,2.5,Over,,400.0
AJ Johnson,2.5,Under,,-650.0
AJ Johnson,3.5,Over,,1060.0
AJ Johnson,3.5,Under,,-3500.0
Aaron Gordon,0.5,Over,-380.0,-340.0
Aaron Gordon,1.5,Over,127.5,140.0
Aaron Gordon,1.5,Under,-175.0,-180.0
Aaron Gordon,2.5,Over,390.0,440.0
Aaron Gordon,3.5,Over,1100.0,1200.0
Aaron Nesmith,0.5,Over,-1400.0,-1425.0
Aaron Nesmith,1.5,Over,-260.0,-240.0
Aaron Nesmith,1.5,Under,,178.0
Aaron Nesmith,2.5,Over,115.0,137.33333333333334
Aaron Nesmith,2.5,Under,-154.0,-180.0
Aaron Nesmith,3.5,Over,270.0,340.0
Aaron Nesmith,3.5,Under,,-500.0
Aaron Nesmith,4.5,Over,600.0,800.0
Aaron Nesmith,4.5,Under,,-2000.0
Aaron Nesmith,5.5,Over,1400.0,
Aaron Wiggins,0.5,Over,-1600.0,-2500.0
Aaron Wiggins,1.5,Over,-320.0,-315.0
Aaron Wiggins,1.5,Under,,225.0
Aaron Wiggins,2.5,Over,-110.0,103.33333333333333
Aaron Wiggins,2.5,Under,-120.0,-134.0
Aaron Wiggins,3.5,Over,220.0,275.0
Aaron Wiggins,3.5,Under,,-400.0
Aaron Wiggins,4.5,Over,500.0,700.0
Aaron Wiggins,4.5,Under,,-1450.0
Aaron Wiggins,5.5,Over,1200.0,1300.0
Aaron Wiggins,5.5,Under,,-5000.0
Aaron Wiggins,6.5,Over,2800.0,3000.0
Alexandre Sarr,0.5,Over,,-1300.0
Alexandre Sarr,1.5,Over,,-220.0
Alexandre Sarr,1.5,Under,,164.0
Alexandre Sarr,2.5,Over,140.0,140.0
Alexandre Sarr,2.5,Under,-180.0,-184.0
Alexandre Sarr,3.5,Over,,340.0
Alexandre Sarr,3.5,Under,,-500.0
Alexandre Sarr,4.5,Over,,750.0
Alexandre Sarr,4.5,Under,,-2000.0
Alexandre Sarr,5.5,Over,,1500.0
Alexandre Sarr,5.5,Under,,-8000.0
Andrew Nembhard,0.5,Over,-191.5,
Andrew Nembhard,0.5,Under,145.0,
Andrew Nembhard,1.5,Over,240.0,
Andrew Nembhard,2.5,Over,800.0,
Anfernee Simons,1.5,Over,-1000.0,-1100.0
Anfernee Simons,2.5,Over,-310.0,-310.0
Anfernee Simons,3.5,Over,-127.5,-125.0
Anfernee Simons,3.5,Under,-105.0,-102.0
Anfernee Simons,4.5,Over,165.0,180.0
Anfernee Simons,5.5,Over,320.0,370.0
Anfernee Simons,6.5,Over,650.0,750.0
Anfernee Simons,7.5,Over,1300.0,1300.0
Anfernee Simons,8.5,Over,2500.0,2500.0
Anthony Black,0.5,Over,-120.0,
Anthony Black,1.5,Over,390.0,
Anthony Black,2.5,Over,1400.0,
Anthony Edwards,1.5,Over,-1100.0,-1425.0
Anthony Edwards,2.5,Over,-320.0,-345.0
Anthony Edwards,2.5,Under,,235.0
Anthony Edwards,3.5,Over,-132.5,-126.0
Anthony Edwards,3.5,Under,100.0,-103.0
Anthony Edwards,4.5,Over,155.0,183.5
Anthony Edwards,4.5,Under,,-250.0
Anthony Edwards,5.5,Over,330.0,390.0
Anthony Edwards,6.5,Over,650.0,750.0
Anthony Edwards,7.5,Over,1300.0,1400.0
Anthony Edwards,8.5,Over,2800.0,3000.0
Ausar Thompson,0.5,Over,290.0,
Ausar Thompson,1.5,Over,2200.0,
Austin Reaves,0.5,Over,,-7000.0
Austin Reaves,1.5,Over,-650.0,-735.0
Austin Reaves,2.5,Over,-210.0,-215.0
Austin Reaves,2.5,Under,,162.0
Austin Reaves,3.5,Over,119.5,118.66666666666667
Austin Reaves,3.5,Under,-160.0,-154.0
Austin Reaves,4.5,Over,260.0,275.0
Austin Reaves,4.5,Under,,-400.0
Austin Reaves,5.5,Over,550.0,560.0
