name,threesMade,over_under,DraftKings,FanDuel
Aaron Holiday,0.5,Over,-280.0,-310.0
Aaron Holiday,1.5,Over,125.0,139.0
Aaron Holiday,1.5,Under,,-178.0
Aaron Holiday,2.5,Over,330.0,460.0
Aaron Holiday,3.5,Over,800.0,1200.0
Aaron Holiday,4.5,Over,1900.0,
Amir Coffey,0.5,Over,-235.0,
Amir Coffey,0.5,Under,175.0,
Amir Coffey,1.5,Over,170.0,
Amir Coffey,2.5,Over,550.0,
Amir Coffey,3.5,Over,1700.0,
Andrew Nembhard,0.5,Over,-197.5,
Andrew Nembhard,0.5,Under,150.0,
Andrew Nembhard,1.5,Over,230.0,
Andrew Nembhard,2.5,Over,750.0,
Andrew Nembhard,3.5,Over,2200.0,
Anfernee Simons,1.5,Over,-500.0,
Anfernee Simons,2.5,Over,-157.0,-164.0
Anfernee Simons,2.5,Under,120.0,128.0
Anfernee Simons,3.5,Over,155.0,
Anfernee Simons,4.5,Over,350.0,
Anfernee Simons,5.5,Over,800.0,
Anfernee Simons,6.5,Over,1700.0,
Anthony Edwards,1.5,Over,-900.0,-900.0
Anthony Edwards,2.5,Over,-270.0,-280.0
Anthony Edwards,3.5,Over,-115.0,-116.5
Anthony Edwards,3.5,Under,-110.0,-108.0
Anthony Edwards,4.5,Over,200.0,195.0
Anthony Edwards,5.5,Over,425.0,420.0
Anthony Edwards,6.5,Over,900.0,800.0
Anthony Edwards,7.5,Over,1800.0,1600.0
Anthony Edwards,8.5,Over,,3200.0
Austin Reaves,0.5,Over,,-2300.0
Austin Reaves,1.5,Over,-525.0,-440.0
Austin Reaves,2.5,Over,-162.5,-143.0
Austin Reaves,2.5,Under,124.0,114.0
Austin Reaves,3.5,Over,145.0,185.0
Austin Reaves,4.5,Over,320.0,440.0
Austin Reaves,5.5,Over,700.0,900.0
Austin Reaves,6.5,Over,1600.0,2100.0
Ben Sheppard,0.5,Over,-260.0,
Ben Sheppard,1.5,Over,165.0,
Ben Sheppard,1.5,Under,-220.0,
Ben Sheppard,2.5,Over,475.0,
Ben Sheppard,3.5,Over,1400.0,
Bennedict Mathurin,0.5,Over,-370.0,-300.0
Bennedict Mathurin,1.5,Over,115.0,149.0
Bennedict Mathurin,1.5,Under,-154.0,-192.0
Bennedict Mathurin,2.5,Over,350.0,500.0
Bennedict Mathurin,3.5,Over,1000.0,1300.0
Bennedict Mathurin,4.5,Over,2500.0,
Brandin Podziemski,0.5,Over,-800.0,-650.0
Brandin Podziemski,1.5,Over,-168.0,-138.5
Brandin Podziemski,1.5,Under,130.0,112.0
Brandin Podziemski,2.5,Over,175.0,220.0
Brandin Podziemski,3.5,Over,450.0,550.0
Brandin Podziemski,4.5,Over,1100.0,1300.0
Buddy Hield,0.5,Over,,-2100.0
Buddy Hield,1.5,Over,-450.0,-390.0
Buddy Hield,2.5,Over,-157.0,-134.0
Buddy Hield,2.5,Under,120.0,108.0
Buddy Hield,3.5,Over,145.0,190.0
Buddy Hield,4.5,Over,310.0,450.0
Buddy Hield,5.5,Over,650.0,850.0
Buddy Hield,6.5,Over,1300.0,1900.0
Buddy Hield,7.5,Over,2800.0,
Christian Braun,0.5,Over,-225.0,
Christian Braun,1.5,Over,205.0,
Christian Braun,2.5,Over,700.0,
Christian Braun,3.5,Over,2200.0,
DeMar DeRozan,0.5,Over,-207.5,
DeMar DeRozan,0.5,Under,154.0,
DeMar DeRozan,1.5,Over,220.0,
DeMar DeRozan,2.5,Over,800.0,
DeMar DeRozan,3.5,Over,2800.0,
Deni Avdija,0.5,Over,-500.0,
Deni Avdija,1.5,Over,-112.5,-113.0
Deni Avdija,1.5,Under,-120.0,-113.0
Deni Avdija,2.5,Over,270.0,
Deni Avdija,3.5,Over,800.0,
Deni Avdija,4.5,Over,2000.0,
Derrick Jones,0.5,Over,-173.0,
Derrick Jones,0.5,Under,130.0,
Derrick Jones,1.5,Over,265.0,
Derrick Jones,2.5,Over,950.0,
Derrick White,0.5,Over,,-3500.0
Derrick White,1.5,Over,-650.0,-650.0
Derrick White,2.5,Over,-210.0,-200.0
Derrick White,3.5,Over,117.5,124.5
Derrick White,3.5,Under,-154.0,-160.0
Derrick White,4.5,Over,255.0,290.0
Derrick White,5.5,Over,550.0,600.0
Derrick White,6.5,Over,1100.0,1200.0
Derrick White,7.5,Over,2200.0,2900.0
Dillon Brooks,0.5,Over,-800.0,-600.0
Dillon Brooks,1.5,Over,-157.5,-133.0
Dillon Brooks,1.5,Under,110.0,106.0
Dillon Brooks,2.5,Over,160.0,240.0
Dillon Brooks,3.5,Over,425.0,650.0
Dillon Brooks,4.5,Over,1000.0,
Dillon Brooks,5.5,Over,2500.0,
Domantas Sabonis,0.5,Over,-200.0,
Domantas Sabonis,0.5,Under,150.0,
Domantas Sabonis,1.5,Over,225.0,
Domantas Sabonis,2.5,Over,800.0,
Domantas Sabonis,3.5,Over,2800.0,
Dorian Finney-Smith,0.5,Over,-1000.0,-700.0
Dorian Finney-Smith,1.5,Over,-194.0,-158.5
Dorian Finney-Smith,1.5,Under,145.0,126.0
Dorian Finney-Smith,2.5,Over,150.0,200.0
Dorian Finney-Smith,3.5,Over,380.0,500.0
Dorian Finney-Smith,4.5,Over,900.0,1200.0
Dorian Finney-Smith,5.5,Over,2200.0,
Draymond Green,0.5,Over,-220.0,
Draymond Green,0.5,Under,165.0,
Draymond Green,1.5,Over,195.0,
Draymond Green,2.5,Over,600.0,
Draymond Green,3.5,Over,2000.0,
Franz Wagner,0.5,Over,-1100.0,-950.0
Franz Wagner,1.5,Over,-230.0,-190.0
Franz Wagner,2.5,Over,132.5,159.0
Franz Wagner,2.5,Under,-180.0,-205.0
Franz Wagner,3.5,Over,300.0,410.0
Franz Wagner,4.5,Over,750.0,900.0
Franz Wagner,5.5,Over,1700.0,
Gabe Vincent,0.5,Over,-750.0,
Gabe Vincent,1.5,Over,-162.5,
Gabe Vincent,1.5,Under,124.0,
Gabe Vincent,2.5,Over,165.0,
Gabe Vincent,3.5,Over,425.0,
Gabe Vincent,4.5,Over,1000.0,
Gabe Vincent,5.5,Over,2500.0,
Jaden McDaniels,0.5,Over,-340.0,-410.0
Jaden McDaniels,1.5,Over,132.5,110.0
Jaden McDaniels,1.5,Under,-166.0,-140.0
Jaden McDaniels,2.5,Over,450.0,350.0
Jaden McDaniels,3.5,Over,1400.0,950.0
Jalen Green,0.5,Over,,-1600.0
Jalen Green,1.5,Over,-370.0,-320.0
Jalen Green,2.5,Over,-132.5,-105.5
Jalen Green,2.5,Under,100.0,-120.0
Jalen Green,3.5,Over,180.0,250.0
Jalen Green,4.5,Over,400.0,600.0
Jalen Green,5.5,Over,900.0,1200.0
Jalen Green,6.5,Over,1800.0,
Jamal Murray,0.5,Over,-750.0,-1000.0
Jamal Murray,1.5,Over,-157.0,-189.5
Jamal Murray,1.5,Under,120.0,150.0
Jamal Murray,2.5,Over,185.0,160.0
Jamal Murray,3.5,Over,500.0,450.0
Jamal Murray,4.5,Over,1300.0,1000.0
James Harden,0.5,Over,-2000.0,-1800.0
James Harden,1.5,Over,-370.0,-370.0
James Harden,2.5,Over,-125.0,-122.5
James Harden,2.5,Under,-105.0,-102.0
James Harden,3.5,Over,200.0,220.0
James Harden,4.5,Over,450.0,500.0
James Harden,5.5,Over,1000.0,1000.0
James Harden,6.5,Over,2200.0,2500.0
Jaylen Brown,0.5,Over,-575.0,-700.0
Jaylen Brown,1.5,Over,-127.5,-138.5
Jaylen Brown,1.5,Under,-105.0,112.0
Jaylen Brown,2.5,Over,240.0,230.0
Jaylen Brown,3.5,Over,650.0,650.0
Jaylen Brown,4.5,Over,1800.0,
Jayson Tatum,0.5,Over,,-4500.0
Jayson Tatum,1.5,Over,-650.0,-750.0
Jayson Tatum,2.5,Over,-200.0,-220.0
Jayson Tatum,3.5,Over,125.0,113.5
Jayson Tatum,3.5,Under,-166.0,-142.0
Jayson Tatum,4.5,Over,265.0,260.0
Jayson Tatum,5.5,Over,550.0,550.0
Jayson Tatum,6.5,Over,1200.0,1100.0
Jayson Tatum,7.5,Over,2500.0,2800.0
Jerami Grant,0.5,Over,-1000.0,
Jerami Grant,1.5,Over,-194.0,-166.0
Jerami Grant,1.5,Under,145.0,130.0
Jerami Grant,2.5,Over,145.0,
Jerami Grant,3.5,Over,390.0,
Jerami Grant,4.5,Over,950.0,
Jerami Grant,5.5,Over,2500.0,
Jrue Holiday,0.5,Over,-500.0,
Jrue Holiday,1.5,Over,-112.5,
Jrue Holiday,1.5,Under,-120.0,
Jrue Holiday,2.5,Over,260.0,
Jrue Holiday,3.5,Over,650.0,
Jrue Holiday,4.5,Over,1800.0,
Kawhi Leonard,0.5,Over,-425.0,-500.0
Kawhi Leonard,1.5,Over,102.5,-111.5
Kawhi Leonard,1.5,Under,-135.0,-113.0
Kawhi Leonard,2.5,Over,300.0,270.0
Kawhi Leonard,3.5,Over,850.0,700.0
Kawhi Leonard,4.5,Over,2200.0,
Keegan Murray,0.5,Over,-750.0,
Keegan Murray,1.5,Over,-154.5,-148.0
Keegan Murray,1.5,Under,120.0,116.0
Keegan Murray,2.5,Over,190.0,
Keegan Murray,3.5,Over,500.0,
Keegan Murray,4.5,Over,1300.0,
Kentavious Caldwell-Pope,0.5,Over,-550.0,-420.0
Kentavious Caldwell-Pope,1.5,Over,-112.5,103.5
Kentavious Caldwell-Pope,1.5,Under,-125.0,-130.0
Kentavious Caldwell-Pope,2.5,Over,250.0,330.0
Kentavious Caldwell-Pope,3.5,Over,650.0,800.0
Kentavious Caldwell-Pope,4.5,Over,1800.0,
Kristaps Porzingis,0.5,Over,-1200.0,-1450.0
Kristaps Porzingis,1.5,Over,-240.0,-280.0
Kristaps Porzingis,2.5,Over,122.0,104.5
Kristaps Porzingis,2.5,Under,-160.0,-132.0
Kristaps Porzingis,3.5,Over,295.0,280.0
Kristaps Porzingis,4.5,Over,700.0,650.0
Kristaps Porzingis,5.5,Over,1600.0,1300.0
Kyrie Irving,0.5,Over,,-2100.0
Kyrie Irving,1.5,Over,-475.0,-420.0
Kyrie Irving,2.5,Over,-162.5,-149.5
Kyrie Irving,2.5,Under,124.0,120.0
Kyrie Irving,3.5,Over,145.0,175.0
Kyrie Irving,4.5,Over,330.0,420.0
Kyrie Irving,5.5,Over,750.0,800.0
Kyrie Irving,6.5,Over,1600.0,1800.0
LeBron James,0.5,Over,-900.0,-950.0
LeBron James,1.5,Over,-191.5,-189.5
LeBron James,1.5,Under,145.0,150.0
LeBron James,2.5,Over,150.0,160.0
LeBron James,3.5,Over,380.0,440.0
LeBron James,4.5,Over,950.0,1000.0
LeBron James,5.5,Over,2500.0,
Malik Monk,0.5,Over,-1400.0,
Malik Monk,1.5,Over,-265.0,
Malik Monk,2.5,Over,112.0,114.0
Malik Monk,2.5,Under,-145.0,-146.0
Malik Monk,3.5,Over,285.0,
Malik Monk,4.5,Over,650.0,
Malik Monk,5.5,Over,1600.0,
Michael Porter Jr,0.5,Over,-1800.0,-1700.0
Michael Porter Jr,1.5,Over,-360.0,-320.0
Michael Porter Jr,2.5,Over,-112.5,-1.0
Michael Porter Jr,2.5,Under,-120.0,-125.0
Michael Porter Jr,3.5,Over,210.0,260.0
Michael Porter Jr,4.5,Over,500.0,600.0
Michael Porter Jr,5.5,Over,1200.0,1300.0
Mike Conley,0.5,Over,-500.0,-600.0
Mike Conley,1.5,Over,-112.5,-126.5
Mike Conley,1.5,Under,-120.0,100.0
Mike Conley,2.5,Over,265.0,250.0
Mike Conley,3.5,Over,700.0,650.0
Mike Conley,4.5,Over,2000.0,1400.0
Myles Turner,0.5,Over,-900.0,-750.0
Myles Turner,1.5,Over,-185.0,-159.5
Myles Turner,1.5,Under,140.0,128.0
Myles Turner,2.5,Over,160.0,185.0
Myles Turner,3.5,Over,400.0,490.0
Myles Turner,4.5,Over,1000.0,1000.0
Myles Turner,5.5,Over,2200.0,
Naz Reid,0.5,Over,-1800.0,-1700.0
Naz Reid,1.5,Over,-340.0,-340.0
Naz Reid,2.5,Over,-112.5,-111.5
Naz Reid,2.5,Under,-120.0,-113.0
Naz Reid,3.5,Over,210.0,220.0
Naz Reid,4.5,Over,500.0,500.0
Naz Reid,5.5,Over,1200.0,1000.0
Naz Reid,6.5,Over,,2700.0
Nickeil Alexander-Walker,0.5,Over,-700.0,
Nickeil Alexander-Walker,1.5,Over,-150.0,
Nickeil Alexander-Walker,2.5,Over,190.0,
Nickeil Alexander-Walker,3.5,Over,500.0,
Nickeil Alexander-Walker,4.5,Over,1300.0,
Nikola Jokic,0.5,Over,-475.0,-600.0
Nikola Jokic,1.5,Over,-107.5,-117.5
Nikola Jokic,1.5,Under,-125.0,-106.0
