name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
Aaron Gordon,0.5,Over,-180.0,-160.0,
Aaron Gordon,0.5,Under,,120.0,
Aaron Gordon,1.5,Over,250.0,,
Aaron Gordon,2.5,Over,850.0,,
Aaron Wiggins,0.5,Over,-380.0,-375.0,
Aaron Wiggins,0.5,Under,,225.0,
Aaron Wiggins,1.5,Over,117.5,115.0,
Aaron Wiggins,1.5,Under,-154.0,-150.0,
Aaron Wiggins,2.5,Over,330.0,350.0,
Aaron Wiggins,2.5,Under,,-575.0,
Aaron Wiggins,3.5,Over,950.0,,
Alexandre Sarr,0.5,Over,-310.0,-275.0,-260.0
Alexandre Sarr,0.5,Under,,185.0,
Alexandre Sarr,1.5,Over,145.0,160.0,169.0
Alexandre Sarr,1.5,Under,-195.0,-225.0,-220.0
Alexandre Sarr,2.5,Over,425.0,475.0,550.0
Alexandre Sarr,2.5,Under,,-900.0,
Alexandre Sarr,3.5,Over,,,1400.0
Andre Jackson Jr,0.5,Over,167.5,160.0,
Andre Jackson Jr,0.5,Under,-220.0,-225.0,
Andre Jackson Jr,1.5,Over,850.0,1000.0,
Andre Jackson Jr,1.5,Under,,-2000.0,
Andrew Nembhard,0.5,Over,-215.0,-240.0,
Andrew Nembhard,0.5,Under,,165.0,
Andrew Nembhard,1.5,Over,210.0,185.0,
Andrew Nembhard,1.5,Under,,-275.0,
Andrew Nembhard,2.5,Over,700.0,700.0,
Andrew Nembhard,2.5,Under,,-1200.0,
Anthony Black,0.5,Over,-105.0,-105.0,
Anthony Black,0.5,Under,,-125.0,
Anthony Black,1.5,Over,475.0,400.0,
Anthony Black,1.5,Under,,-650.0,
Anthony Black,2.5,Over,,2000.0,
Anthony Black,2.5,Under,,-5000.0,
Ben Sheppard,0.5,Over,-265.0,-275.0,
Ben Sheppard,0.5,Under,,185.0,
Ben Sheppard,1.5,Over,155.0,145.0,
Ben Sheppard,1.5,Under,,-210.0,
Ben Sheppard,2.5,Over,475.0,450.0,
Ben Sheppard,2.5,Under,,-800.0,
Bennedict Mathurin,0.5,Over,-425.0,-450.0,-410.0
Bennedict Mathurin,0.5,Under,,260.0,
Bennedict Mathurin,1.5,Over,107.5,105.0,110.0
Bennedict Mathurin,1.5,Under,-140.0,-135.0,-140.0
Bennedict Mathurin,2.5,Over,330.0,300.0,350.0
Bennedict Mathurin,2.5,Under,,-500.0,
Bennedict Mathurin,3.5,Over,900.0,,850.0
Bilal Coulibaly,0.5,Over,-200.0,-200.0,
Bilal Coulibaly,0.5,Under,150.0,140.0,
Bilal Coulibaly,1.5,Over,215.0,210.0,
Bilal Coulibaly,1.5,Under,,-325.0,
Bilal Coulibaly,2.5,Over,750.0,900.0,
Bilal Coulibaly,2.5,Under,,-1600.0,
Bobby Portis,0.5,Over,-245.0,,
Bobby Portis,1.5,Over,180.0,,
Bobby Portis,2.5,Over,600.0,,
Bradley Beal,0.5,Over,,,-700.0
Bradley Beal,1.5,Over,-177.5,,-150.5
Bradley Beal,1.5,Under,135.0,,122.0
Bradley Beal,2.5,Over,165.0,,200.0
Bradley Beal,3.5,Over,425.0,,550.0
Bradley Beal,4.5,Over,1000.0,,1200.0
Brandon Miller,0.5,Over,,,-4000.0
Brandon Miller,1.5,Over,,,-750.0
Brandon Miller,2.5,Over,-275.0,,-230.0
Brandon Miller,3.5,Over,-107.5,,103.5
Brandon Miller,3.5,Under,-125.0,,-130.0
Brandon Miller,4.5,Over,185.0,,230.0
Brandon Miller,5.5,Over,390.0,,500.0
Brandon Miller,6.5,Over,800.0,,950.0
Brandon Miller,7.5,Over,,,2100.0
Brook Lopez,0.5,Over,-600.0,-575.0,-650.0
Brook Lopez,0.5,Under,,350.0,
Brook Lopez,1.5,Over,-132.5,-120.0,-133.0
Brook Lopez,1.5,Under,100.0,-110.0,106.0
Brook Lopez,2.5,Over,235.0,225.0,240.0
Brook Lopez,2.5,Under,,-375.0,
Brook Lopez,3.5,Over,650.0,,650.0
CJ McCollum,0.5,Over,,,-2400.0
CJ McCollum,1.5,Over,-450.0,-475.0,-440.0
CJ McCollum,1.5,Under,,275.0,
CJ McCollum,2.5,Over,-157.0,-150.0,-149.5
CJ McCollum,2.5,Under,120.0,115.0,120.0
CJ McCollum,3.5,Over,145.0,150.0,170.0
CJ McCollum,3.5,Under,,-215.0,
CJ McCollum,4.5,Over,320.0,,380.0
CJ McCollum,5.5,Over,650.0,,750.0
CJ McCollum,6.5,Over,,,1700.0
Caleb Houstan,0.5,Over,-450.0,-350.0,
Caleb Houstan,0.5,Under,,220.0,
Caleb Houstan,1.5,Over,-115.0,125.0,
Caleb Houstan,1.5,Under,,-170.0,
Caleb Houstan,2.5,Over,250.0,350.0,
Caleb Houstan,2.5,Under,,-575.0,
Caleb Houstan,3.5,Over,600.0,,
Caris LeVert,0.5,Over,-450.0,-425.0,
Caris LeVert,0.5,Under,,250.0,
Caris LeVert,1.5,Over,-105.0,105.0,
Caris LeVert,1.5,Under,,-135.0,
Caris LeVert,2.5,Over,290.0,325.0,
Caris LeVert,2.5,Under,,-550.0,
Caris LeVert,3.5,Over,800.0,,
Carlton Carrington,0.5,Over,-330.0,-300.0,
Carlton Carrington,0.5,Under,,200.0,
Carlton Carrington,1.5,Over,137.5,135.0,
Carlton Carrington,1.5,Under,-180.0,-190.0,
Carlton Carrington,2.5,Over,400.0,400.0,
Carlton Carrington,2.5,Under,,-650.0,
Carlton Carrington,3.5,Over,1200.0,,
Cason Wallace,0.5,Over,-350.0,-375.0,-360.0
Cason Wallace,0.5,Under,,225.0,
Cason Wallace,1.5,Over,130.0,125.0,129.0
Cason Wallace,1.5,Under,-175.0,-170.0,-164.0
Cason Wallace,2.5,Over,400.0,400.0,440.0
Cason Wallace,2.5,Under,,-650.0,
Cason Wallace,3.5,Over,1200.0,,1100.0
Christian Braun,0.5,Over,-155.0,-140.0,
Christian Braun,0.5,Under,,110.0,
Christian Braun,1.5,Over,300.0,300.0,
Christian Braun,1.5,Under,,-500.0,
Christian Braun,2.5,Over,1100.0,1500.0,
Christian Braun,2.5,Under,,-3000.0,
Coby White,0.5,Over,,,-2400.0
Coby White,1.5,Over,-475.0,,-470.0
Coby White,2.5,Over,-140.0,-150.0,-158.5
Coby White,2.5,Under,100.0,115.0,126.0
Coby White,3.5,Over,160.0,145.0,155.0
Coby White,3.5,Under,,-210.0,
Coby White,4.5,Over,360.0,,350.0
Coby White,5.5,Over,800.0,,700.0
Coby White,6.5,Over,,,1400.0
Coby White,7.5,Over,,,3300.0
Cole Anthony,0.5,Over,-700.0,-550.0,
Cole Anthony,0.5,Under,,325.0,
Cole Anthony,1.5,Over,-147.5,-120.0,-128.0
Cole Anthony,1.5,Under,110.0,-110.0,100.0
Cole Anthony,2.5,Over,190.0,220.0,
Cole Anthony,2.5,Under,,-350.0,
Cole Anthony,3.5,Over,500.0,,
Collin Sexton,0.5,Over,,,-1050.0
Collin Sexton,1.5,Over,-205.0,,-210.0
Collin Sexton,2.5,Over,140.0,140.0,137.5
Collin Sexton,2.5,Under,-188.0,-200.0,-180.0
Collin Sexton,3.5,Over,320.0,,370.0
Collin Sexton,4.5,Over,750.0,,800.0
Corey Kispert,0.5,Over,-650.0,,
Corey Kispert,1.5,Over,-147.5,-180.0,
Corey Kispert,1.5,Under,114.0,130.0,
Corey Kispert,2.5,Over,180.0,150.0,
Corey Kispert,2.5,Under,,-215.0,
Corey Kispert,3.5,Over,450.0,375.0,
Corey Kispert,3.5,Under,,-600.0,
Corey Kispert,4.5,Over,1100.0,,
Damian Lillard,0.5,Over,,,-4500.0
Damian Lillard,1.5,Over,,,-850.0
Damian Lillard,2.5,Over,-230.0,-250.0,-250.0
Damian Lillard,2.5,Under,,175.0,
Damian Lillard,3.5,Over,107.5,100.0,-1.0
Damian Lillard,3.5,Under,-140.0,-130.0,-125.0
Damian Lillard,4.5,Over,225.0,200.0,220.0
Damian Lillard,4.5,Under,,-300.0,
Damian Lillard,5.5,Over,500.0,,470.0
Damian Lillard,6.5,Over,1100.0,,900.0
Damian Lillard,7.5,Over,,,2000.0
Darius Garland,0.5,Over,,,-2100.0
Darius Garland,1.5,Over,-380.0,-400.0,-410.0
Darius Garland,1.5,Under,,240.0,
Darius Garland,2.5,Over,-127.5,-125.0,-127.5
Darius Garland,2.5,Under,-105.0,-105.0,102.0
Darius Garland,3.5,Over,185.0,185.0,195.0
Darius Garland,3.5,Under,,-275.0,
Darius Garland,4.5,Over,425.0,,480.0
Darius Garland,5.5,Over,900.0,,950.0
Darius Garland,6.5,Over,,,2200.0
De'Aaron Fox,0.5,Over,,,-1100.0
De'Aaron Fox,1.5,Over,-225.0,-210.0,-210.0
De'Aaron Fox,1.5,Under,,145.0,
De'Aaron Fox,2.5,Over,135.0,135.0,144.5
De'Aaron Fox,2.5,Under,-180.0,-190.0,-186.0
De'Aaron Fox,3.5,Over,340.0,,390.0
De'Aaron Fox,4.5,Over,850.0,,900.0
DeMar DeRozan,0.5,Over,-320.0,-285.0,-260.0
DeMar DeRozan,0.5,Under,,190.0,
DeMar DeRozan,1.5,Over,145.0,150.0,180.0
DeMar DeRozan,1.5,Under,-195.0,-215.0,-235.0
DeMar DeRozan,2.5,Over,425.0,475.0,600.0
DeMar DeRozan,2.5,Under,,-900.0,
Dean Wade,0.5,Over,-650.0,-700.0,
Dean Wade,0.5,Under,,425.0,
Dean Wade,1.5,Over,-140.0,-150.0,
Dean Wade,1.5,Under,105.0,115.0,
Dean Wade,2.5,Over,210.0,180.0,
Dean Wade,2.5,Under,,-260.0,
Dean Wade,3.5,Over,550.0,,
Dejounte Murray,0.5,Over,-700.0,,-550.0
Dejounte Murray,1.5,Over,-150.0,-135.0,-121.0
Dejounte Murray,1.5,Under,114.0,105.0,-104.0
Dejounte Murray,2.5,Over,190.0,,260.0
Dejounte Murray,3.5,Over,500.0,,750.0
Derrick White,1.5,Over,-500.0,,
Derrick White,2.5,Over,-157.0,-170.0,
Derrick White,2.5,Under,120.0,125.0,
Derrick White,3.5,Over,150.0,130.0,
Derrick White,3.5,Under,,-180.0,
Derrick White,4.5,Over,330.0,275.0,
Derrick White,4.5,Under,,-475.0,
Derrick White,5.5,Over,700.0,,
Devin Booker,0.5,Over,,,-1500.0
Devin Booker,1.5,Over,-330.0,,-290.0
Devin Booker,2.5,Over,-110.0,,105.5
Devin Booker,2.5,Under,-125.0,,-136.0
Devin Booker,3.5,Over,230.0,,290.0
Devin Booker,4.5,Over,550.0,,700.0
Devin Booker,5.5,Over,1300.0,,1500.0
Domantas Sabonis,0.5,Over,-205.0,-200.0,
Domantas Sabonis,0.5,Under,154.0,140.0,
Domantas Sabonis,1.5,Over,225.0,210.0,
Domantas Sabonis,1.5,Under,,-325.0,
Domantas Sabonis,2.5,Over,800.0,900.0,
Domantas Sabonis,2.5,Under,,-1600.0,
Donovan Mitchell,0.5,Over,,,-4500.0
Donovan Mitchell,1.5,Over,-650.0,,-900.0
Donovan Mitchell,2.5,Over,-220.0,-275.0,-260.0
Donovan Mitchell,2.5,Under,,185.0,
Donovan Mitchell,3.5,Over,112.0,-110.0,-104.5
Donovan Mitchell,3.5,Under,-145.0,-120.0,-122.0
Donovan Mitchell,4.5,Over,235.0,185.0,220.0
Donovan Mitchell,4.5,Under,,-275.0,
Donovan Mitchell,5.5,Over,500.0,,480.0
Donovan Mitchell,6.5,Over,1000.0,,900.0
Donovan Mitchell,7.5,Over,,,2000.0
Evan Mobley,0.5,Over,-300.0,-325.0,-280.0
Evan Mobley,0.5,Under,,210.0,
Evan Mobley,1.5,Over,147.5,135.0,164.5
Evan Mobley,1.5,Under,-195.0,-190.0,-215.0
Evan Mobley,2.5,Over,475.0,425.0,550.0
Evan Mobley,2.5,Under,,-700.0,
Georges Niang,0.5,Over,-270.0,-350.0,
Georges Niang,0.5,Under,,220.0,
Georges Niang,1.5,Over,140.0,115.0,
Georges Niang,1.5,Under,,-150.0,
Georges Niang,2.5,Over,380.0,275.0,
Georges Niang,2.5,Under,,-475.0,
Georges Niang,3.5,Over,1000.0,,
Giannis Antetokounmpo,0.5,Over,285.0,325.0,
Giannis Antetokounmpo,0.5,Under,,-550.0,
Giannis Antetokounmpo,1.5,Over,,3000.0,
Giannis Antetokounmpo,1.5,Under,,-8000.0,
Isaiah Collier,0.5,Over,,-190.0,
Isaiah Collier,0.5,Under,,135.0,
Isaiah Joe,1.5,Over,-380.0,-375.0,
Isaiah Joe,1.5,Under,,225.0,
Isaiah Joe,2.5,Over,-132.5,-125.0,
Isaiah Joe,2.5,Under,100.0,-105.0,
Isaiah Joe,3.5,Over,170.0,185.0,
Isaiah Joe,3.5,Under,,-275.0,
Isaiah Joe,4.5,Over,360.0,,
Isaiah Joe,5.5,Over,750.0,,
Jaden Hardy,0.5,Over,-600.0,-575.0,
Jaden Hardy,0.5,Under,,350.0,
Jaden Hardy,1.5,Over,-140.0,-125.0,
Jaden Hardy,1.5,Under,,-105.0,
Jaden Hardy,2.5,Over,195.0,220.0,
Jaden Hardy,2.5,Under,,-350.0,
Jaden Hardy,3.5,Over,500.0,,
Jaden Hardy,4.5,Over,1200.0,,
Jalen Brunson,0.5,Over,,-700.0,-700.0
Jalen Brunson,0.5,Under,,425.0,
Jalen Brunson,1.5,Over,-168.0,-140.0,-154.0
Jalen Brunson,1.5,Under,130.0,110.0,124.0
Jalen Brunson,2.5,Over,170.0,190.0,200.0
Jalen Brunson,2.5,Under,,-285.0,
Jalen Brunson,3.5,Over,450.0,,550.0
Jalen Brunson,4.5,Over,1100.0,,1300.0
Jalen Williams,0.5,Over,,-800.0,-750.0
Jalen Williams,0.5,Under,,450.0,
Jalen Williams,1.5,Over,-150.0,-150.0,-149.5
Jalen Williams,1.5,Under,114.0,115.0,120.0
Jalen Williams,2.5,Over,195.0,185.0,210.0
Jalen Williams,2.5,Under,,-275.0,
Jalen Williams,3.5,Over,500.0,,550.0
Jalen Williams,4.5,Over,,,1300.0
Jamal Murray,0.5,Over,,,-900.0
Jamal Murray,1.5,Over,-177.5,-180.0,-180.5
Jamal Murray,1.5,Under,135.0,130.0,144.0
Jamal Murray,2.5,Over,165.0,160.0,170.0
Jamal Murray,2.5,Under,,-225.0,
Jamal Murray,3.5,Over,450.0,,460.0
Jamal Murray,4.5,Over,1200.0,,1000.0
Jaylen Brown,0.5,Over,,-800.0,-750.0
Jaylen Brown,0.5,Under,,450.0,
Jaylen Brown,1.5,Over,-191.5,-160.0,-156.0
Jaylen Brown,1.5,Under,145.0,120.0,126.0
Jaylen Brown,2.5,Over,150.0,180.0,200.0
Jaylen Brown,2.5,Under,,-260.0,
Jaylen Brown,3.5,Over,400.0,,550.0
Jaylen Brown,4.5,Over,1000.0,,1400.0
Jayson Tatum,0.5,Over,,,-4500.0
Jayson Tatum,1.5,Over,,,-800.0
Jayson Tatum,2.5,Over,-255.0,-250.0,-230.0
Jayson Tatum,2.5,Under,,175.0,
Jayson Tatum,3.5,Over,-105.0,100.0,105.5
Jayson Tatum,3.5,Under,-125.0,-130.0,-136.0
Jayson Tatum,4.5,Over,195.0,220.0,250.0
Jayson Tatum,4.5,Under,,-350.0,
Jayson Tatum,5.5,Over,425.0,,550.0
Jayson Tatum,6.5,Over,900.0,,1100.0
