name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
Aaron Gordon,0.5,Over,-165.0,-160.0,
Aaron Gordon,0.5,Under,,120.0,
Aaron Gordon,1.5,Over,280.0,,
Aaron Gordon,2.5,Over,1000.0,,
Alexandre Sarr,1.5,Over,,135.0,
Alexandre Sarr,1.5,Under,,-190.0,
Amir Coffey,1.5,Over,,100.0,
Amir Coffey,1.5,Under,,-130.0,
Andre Jackson Jr,0.5,Over,,120.0,
Andre Jackson Jr,0.5,Under,,-160.0,
Andrew Nembhard,0.5,Over,-191.5,-210.0,-179.5
Andrew Nembhard,0.5,Under,145.0,145.0,142.0
Andrew Nembhard,1.5,Over,230.0,210.0,280.0
Andrew Nembhard,1.5,Under,,-325.0,
Andrew Nembhard,2.5,Over,850.0,800.0,900.0
Andrew Nembhard,2.5,Under,,-1400.0,
Anfernee Simons,0.5,Over,,,-2000.0
Anfernee Simons,1.5,Over,-425.0,,-380.0
Anfernee Simons,2.5,Over,-142.5,-140.0,-127.5
Anfernee Simons,2.5,Under,110.0,105.0,102.0
Anfernee Simons,3.5,Over,170.0,,195.0
Anfernee Simons,4.5,Over,390.0,,460.0
Anfernee Simons,5.5,Over,850.0,,900.0
Anfernee Simons,6.5,Over,1900.0,,2100.0
Anthony Davis,0.5,Over,-190.0,-200.0,
Anthony Davis,0.5,Under,,140.0,
Anthony Davis,1.5,Over,250.0,,
Anthony Davis,2.5,Over,900.0,,
Austin Reaves,0.5,Over,-1400.0,,
Austin Reaves,1.5,Over,-275.0,,
Austin Reaves,2.5,Over,107.5,105.0,
Austin Reaves,2.5,Under,-140.0,-140.0,
Austin Reaves,3.5,Over,265.0,,
Austin Reaves,4.5,Over,650.0,,
Austin Reaves,5.5,Over,1500.0,,
Ayo Dosunmu,0.5,Over,-450.0,,
Ayo Dosunmu,1.5,Over,-2.5,100.0,
Ayo Dosunmu,1.5,Under,-130.0,-130.0,
Ayo Dosunmu,2.5,Over,285.0,,
Ayo Dosunmu,3.5,Over,800.0,,
Ayo Dosunmu,4.5,Over,2200.0,,
Bam Adebayo,0.5,Over,105.0,105.0,
Bam Adebayo,0.5,Under,-140.0,-140.0,
Bam Adebayo,1.5,Over,550.0,,
Bam Adebayo,2.5,Over,2200.0,,
Ben Sheppard,0.5,Over,-235.0,-250.0,
