name,threesMade,over_under,DraftKings,FanDuel
Aaron Gordon,0.5,Over,-310.0,-350.0
Aaron Gordon,1.5,Over,145.0,140.0
Aaron Gordon,1.5,Under,,-186.0
Aaron Gordon,2.5,Over,475.0,430.0
Aaron Gordon,3.5,Over,1400.0,1100.0
Aaron Wiggins,0.5,Over,-1400.0,-1600.0
Aaron Wiggins,1.5,Over,-270.0,-250.0
Aaron Wiggins,2.5,Over,112.5,131.0
Aaron Wiggins,2.5,Under,-154.0,-174.0
Aaron Wiggins,3.5,Over,260.0,340.0
Aaron Wiggins,4.5,Over,600.0,750.0
Aaron Wiggins,5.5,Over,1300.0,1500.0
Alexandre Sarr,0.5,Over,-1200.0,-1200.0
Alexandre Sarr,1.5,Over,-250.0,-215.0
Alexandre Sarr,2.5,Over,117.5,139.0
Alexandre Sarr,2.5,Under,-154.0,-186.0
Alexandre Sarr,3.5,Over,270.0,350.0
Alexandre Sarr,4.5,Over,600.0,850.0
Alexandre Sarr,5.5,Over,1400.0,1500.0
Andrew Wiggins,0.5,Over,-800.0,-770.0
Andrew Wiggins,1.5,Over,-168.0,-164.0
Andrew Wiggins,1.5,Under,130.0,124.0
Andrew Wiggins,2.5,Over,165.0,200.0
Andrew Wiggins,3.5,Over,425.0,480.0
Andrew Wiggins,4.5,Over,1000.0,1100.0
Andrew Wiggins,5.5,Over,2500.0,
Anfernee Simons,1.5,Over,-900.0,-1100.0
Anfernee Simons,2.5,Over,-270.0,-280.0
Anfernee Simons,3.5,Over,-112.5,-109.0
Anfernee Simons,3.5,Under,-120.0,-120.0
Anfernee Simons,4.5,Over,185.0,210.0
Anfernee Simons,5.5,Over,380.0,450.0
Anfernee Simons,6.5,Over,750.0,900.0
Anfernee Simons,7.5,Over,1500.0,1500.0
Anfernee Simons,8.5,Over,,3500.0
Anthony Edwards,1.5,Over,-1100.0,-1100.0
Anthony Edwards,2.5,Over,-330.0,-295.0
Anthony Edwards,3.5,Over,-132.5,-113.5
Anthony Edwards,3.5,Under,100.0,-114.0
Anthony Edwards,4.5,Over,160.0,200.0
Anthony Edwards,5.5,Over,310.0,430.0
Anthony Edwards,6.5,Over,650.0,870.0
Anthony Edwards,7.5,Over,1200.0,1500.0
Anthony Edwards,8.5,Over,2500.0,3500.0
Austin Reaves,0.5,Over,,-7000.0
Austin Reaves,1.5,Over,-800.0,-850.0
Austin Reaves,2.5,Over,-240.0,-235.0
Austin Reaves,3.5,Over,102.5,107.0
Austin Reaves,3.5,Under,-135.0,-140.0
Austin Reaves,4.5,Over,220.0,240.0
Austin Reaves,5.5,Over,475.0,520.0
Austin Reaves,6.5,Over,1000.0,1060.0
Austin Reaves,7.5,Over,2200.0,1700.0
Bam Adebayo,0.5,Over,-142.5,
Bam Adebayo,0.5,Under,110.0,
Bam Adebayo,1.5,Over,330.0,
Bam Adebayo,2.5,Over,1300.0,
CJ McCollum,0.5,Over,,-2200.0
CJ McCollum,1.5,Over,-390.0,-350.0
CJ McCollum,2.5,Over,-132.5,-113.5
CJ McCollum,2.5,Under,100.0,-114.0
CJ McCollum,3.5,Over,190.0,220.0
CJ McCollum,4.5,Over,425.0,490.0
CJ McCollum,5.5,Over,950.0,900.0
CJ McCollum,6.5,Over,2200.0,1700.0
CJ McCollum,7.5,Over,,3500.0
Cade Cunningham,0.5,Over,-750.0,-850.0
Cade Cunningham,1.5,Over,-157.0,-164.0
Cade Cunningham,1.5,Under,120.0,124.0
Cade Cunningham,2.5,Over,190.0,200.0
Cade Cunningham,3.5,Over,500.0,520.0
Cade Cunningham,4.5,Over,1300.0,1300.0
Cameron Payne,0.5,Over,-245.0,
Cameron Payne,1.5,Over,150.0,
Cameron Payne,2.5,Over,425.0,
Cameron Payne,3.5,Over,1100.0,
Carlton Carrington,0.5,Over,-1000.0,-1100.0
Carlton Carrington,1.5,Over,-220.0,-210.0
Carlton Carrington,2.5,Over,132.5,152.0
Carlton Carrington,2.5,Under,-175.0,-205.0
