name,threesMade,over_under,DraftKings,FanDuel
Alexandre Sarr,0.5,Over,-390.0,
Alexandre Sarr,1.5,Over,112.0,
Alexandre Sarr,1.5,Under,-145.0,
Alexandre Sarr,2.5,Over,350.0,
Alexandre Sarr,3.5,Over,950.0,
Alexandre Sarr,4.5,Over,2200.0,
Andrew Wiggins,0.5,Over,-800.0,-1000.0
Andrew Wiggins,1.5,Over,-177.5,-194.0
Andrew Wiggins,1.5,Under,135.0,150.0
Andrew Wiggins,2.5,Over,160.0,162.0
Andrew Wiggins,3.5,Over,425.0,400.0
Andrew Wiggins,4.5,Over,1000.0,950.0
Andrew Wiggins,5.5,Over,2800.0,
Anthony Edwards,1.5,Over,-1200.0,-1200.0
Anthony Edwards,2.5,Over,-330.0,-340.0
Anthony Edwards,3.5,Over,-132.5,-132.0
Anthony Edwards,3.5,Under,100.0,104.0
Anthony Edwards,4.5,Over,160.0,170.0
Anthony Edwards,5.5,Over,330.0,340.0
Anthony Edwards,6.5,Over,700.0,680.0
Anthony Edwards,7.5,Over,1600.0,1300.0
Anthony Edwards,8.5,Over,,2000.0
Bam Adebayo,0.5,Over,-165.0,
Bam Adebayo,0.5,Under,124.0,
Bam Adebayo,1.5,Over,275.0,
Bam Adebayo,2.5,Over,1000.0,
Bilal Coulibaly,0.5,Over,-475.0,
Bilal Coulibaly,1.5,Over,-107.5,
Bilal Coulibaly,1.5,Under,-125.0,
Bilal Coulibaly,2.5,Over,280.0,
Bilal Coulibaly,3.5,Over,750.0,
Bilal Coulibaly,4.5,Over,2000.0,
Brandin Podziemski,0.5,Over,-600.0,-590.0
Brandin Podziemski,1.5,Over,-132.5,-120.0
Brandin Podziemski,1.5,Under,100.0,-106.0
Brandin Podziemski,2.5,Over,220.0,260.0
Brandin Podziemski,3.5,Over,600.0,700.0
Brandin Podziemski,4.5,Over,1600.0,
Bruce Brown Jr,0.5,Over,-105.0,
Bruce Brown Jr,0.5,Under,-125.0,
CJ McCollum,0.5,Over,,-4500.0
CJ McCollum,1.5,Over,,-500.0
CJ McCollum,2.5,Over,-166.0,-160.0
CJ McCollum,2.5,Under,130.0,124.0
CJ McCollum,3.5,Over,,152.0
CJ McCollum,4.5,Over,,350.0
CJ McCollum,5.5,Over,,750.0
CJ McCollum,6.5,Over,,1400.0
CJ McCollum,7.5,Over,,3000.0
Cade Cunningham,0.5,Over,,-1100.0
Cade Cunningham,1.5,Over,,-194.0
Cade Cunningham,1.5,Under,,150.0
Cade Cunningham,2.5,Over,,162.0
Cade Cunningham,3.5,Over,,400.0
Cade Cunningham,4.5,Over,,900.0
Carlton Carrington,0.5,Over,-600.0,
Carlton Carrington,1.5,Over,-132.5,
Carlton Carrington,1.5,Under,100.0,
Carlton Carrington,2.5,Over,220.0,
Carlton Carrington,3.5,Over,550.0,
Carlton Carrington,4.5,Over,1500.0,
Chet Holmgren,0.5,Over,-400.0,
Chet Holmgren,1.5,Over,114.5,
Chet Holmgren,1.5,Under,-160.0,
Chet Holmgren,2.5,Over,340.0,
Chet Holmgren,3.5,Over,950.0,
Chet Holmgren,4.5,Over,2500.0,
Chris Paul,0.5,Over,,-800.0
Chris Paul,1.5,Over,,-156.0
Chris Paul,1.5,Under,,122.0
Chris Paul,2.5,Over,,200.0
Chris Paul,3.5,Over,,480.0
Chris Paul,4.5,Over,,1200.0
Corey Kispert,0.5,Over,-750.0,
Corey Kispert,1.5,Over,-173.0,
Corey Kispert,1.5,Under,130.0,
Corey Kispert,2.5,Over,155.0,
Corey Kispert,3.5,Over,370.0,
Corey Kispert,4.5,Over,900.0,
Corey Kispert,5.5,Over,2000.0,
Damian Lillard,1.5,Over,-650.0,
Damian Lillard,2.5,Over,-210.0,
Damian Lillard,3.5,Over,117.5,
Damian Lillard,3.5,Under,-154.0,
Damian Lillard,4.5,Over,255.0,
Damian Lillard,5.5,Over,550.0,
Damian Lillard,6.5,Over,1200.0,
Damian Lillard,7.5,Over,2500.0,
Dante Exum,0.5,Over,-230.0,
Dante Exum,0.5,Under,175.0,
Darius Garland,0.5,Over,,-3000.0
Darius Garland,1.5,Over,-390.0,-390.0
Darius Garland,2.5,Over,-132.5,-125.0
Darius Garland,2.5,Under,100.0,-102.0
