name,threesMade,over_under,DraftKings,FanDuel
Aaron Gordon,0.5,Over,-215.0,
Aaron Gordon,1.5,Over,200.0,
Aaron Gordon,2.5,Over,650.0,
Aaron Gordon,3.5,Over,2200.0,
Andrew Nembhard,0.5,Over,-190.0,
Andrew Nembhard,1.5,Over,235.0,
Andrew Nembhard,2.5,Over,850.0,
Anfernee Simons,1.5,Over,-900.0,
Anfernee Simons,2.5,Over,-275.0,
Anfernee Simons,3.5,Over,-107.5,
Anfernee Simons,3.5,Under,-125.0,
Anfernee Simons,4.5,Over,200.0,
Anfernee Simons,5.5,Over,400.0,
Anfernee Simons,6.5,Over,850.0,
Anfernee Simons,7.5,Over,1700.0,
Anthony Black,0.5,Over,-170.0,-230.0
Anthony Black,1.5,Over,220.0,195.0
Anthony Black,2.5,Over,800.0,650.0
Ayo Dosunmu,0.5,Over,-500.0,-470.0
Ayo Dosunmu,1.5,Over,-112.5,-104.5
Ayo Dosunmu,1.5,Under,-120.0,-122.0
Ayo Dosunmu,2.5,Over,270.0,320.0
Ayo Dosunmu,3.5,Over,750.0,800.0
Ayo Dosunmu,4.5,Over,2000.0,
Bennedict Mathurin,0.5,Over,-500.0,-360.0
Bennedict Mathurin,1.5,Over,-107.5,121.0
Bennedict Mathurin,1.5,Under,-125.0,-156.0
Bennedict Mathurin,2.5,Over,265.0,400.0
Bennedict Mathurin,3.5,Over,750.0,1000.0
Bennedict Mathurin,4.5,Over,2000.0,
Bogdan Bogdanovic,0.5,Over,,-470.0
Bogdan Bogdanovic,1.5,Over,,-108.0
Bogdan Bogdanovic,1.5,Under,,-115.0
Bogdan Bogdanovic,2.5,Over,,280.0
Bogdan Bogdanovic,3.5,Over,,700.0
Bradley Beal,0.5,Over,,-430.0
Bradley Beal,1.5,Over,100.0,103.5
Bradley Beal,1.5,Under,-130.0,-130.0
Bradley Beal,2.5,Over,,320.0
Bradley Beal,3.5,Over,,800.0
Brook Lopez,0.5,Over,-700.0,-550.0
Brook Lopez,1.5,Over,-147.5,-117.5
Brook Lopez,1.5,Under,114.0,-106.0
Brook Lopez,2.5,Over,200.0,260.0
Brook Lopez,3.5,Over,500.0,750.0
Brook Lopez,4.5,Over,1300.0,
Cameron Johnson,0.5,Over,-1800.0,-1800.0
Cameron Johnson,1.5,Over,-330.0,-390.0
Cameron Johnson,2.5,Over,-112.5,-134.0
Cameron Johnson,2.5,Under,-120.0,108.0
Cameron Johnson,3.5,Over,210.0,175.0
Cameron Johnson,4.5,Over,475.0,400.0
Cameron Johnson,5.5,Over,1000.0,750.0
Cameron Johnson,6.5,Over,2500.0,1600.0
Caris LeVert,0.5,Over,-550.0,-450.0
Caris LeVert,1.5,Over,-122.5,102.5
Caris LeVert,1.5,Under,-110.0,-128.0
Caris LeVert,2.5,Over,235.0,320.0
Caris LeVert,3.5,Over,650.0,800.0
Caris LeVert,4.5,Over,1700.0,
Chris Paul,0.5,Over,-650.0,-600.0
Chris Paul,1.5,Over,-140.0,-127.5
Chris Paul,1.5,Under,105.0,102.0
Chris Paul,2.5,Over,205.0,240.0
Chris Paul,3.5,Over,500.0,650.0
Chris Paul,4.5,Over,1300.0,1500.0
Christian Braun,0.5,Over,,-260.0
Christian Braun,1.5,Over,,183.5
Christian Braun,1.5,Under,,-240.0
Christian Braun,2.5,Over,,650.0
Coby White,0.5,Over,,-3500.0
Coby White,1.5,Over,-600.0,-600.0
Coby White,2.5,Over,-200.0,-185.0
Coby White,3.5,Over,125.0,129.0
Coby White,3.5,Under,-166.0,-164.0
Coby White,4.5,Over,270.0,280.0
Coby White,5.5,Over,550.0,550.0
Coby White,6.5,Over,1300.0,1000.0
Coby White,7.5,Over,2800.0,2300.0
Cole Anthony,0.5,Over,-380.0,-410.0
Cole Anthony,1.5,Over,107.5,105.5
Cole Anthony,1.5,Under,-140.0,-136.0
Cole Anthony,2.5,Over,310.0,320.0
Cole Anthony,3.5,Over,850.0,800.0
Cole Anthony,4.5,Over,2200.0,
D'Angelo Russell,0.5,Over,-1000.0,-1050.0
D'Angelo Russell,1.5,Over,-220.0,-210.0
D'Angelo Russell,2.5,Over,140.0,131.0
D'Angelo Russell,2.5,Under,-188.0,-170.0
D'Angelo Russell,3.5,Over,320.0,330.0
D'Angelo Russell,4.5,Over,750.0,700.0
D'Angelo Russell,5.5,Over,1800.0,
Damian Lillard,0.5,Over,,-3500.0
Damian Lillard,1.5,Over,-750.0,-750.0
Damian Lillard,2.5,Over,-245.0,-230.0
Damian Lillard,3.5,Over,-2.5,104.5
Damian Lillard,3.5,Under,-125.0,-132.0
Damian Lillard,4.5,Over,215.0,240.0
Damian Lillard,5.5,Over,475.0,500.0
Damian Lillard,6.5,Over,1000.0,950.0
Damian Lillard,7.5,Over,2000.0,2200.0
Darius Garland,0.5,Over,-2000.0,-1800.0
Darius Garland,1.5,Over,-350.0,-350.0
Darius Garland,2.5,Over,-120.0,-112.5
Darius Garland,2.5,Under,-110.0,-111.0
Darius Garland,3.5,Over,205.0,220.0
Darius Garland,4.5,Over,475.0,500.0
Darius Garland,5.5,Over,1100.0,1000.0
Darius Garland,6.5,Over,2200.0,2800.0
De'Aaron Fox,0.5,Over,-1000.0,-800.0
De'Aaron Fox,1.5,Over,-200.0,-168.5
De'Aaron Fox,1.5,Under,150.0,134.0
De'Aaron Fox,2.5,Over,145.0,180.0
De'Aaron Fox,3.5,Over,360.0,470.0
De'Aaron Fox,4.5,Over,900.0,1000.0
De'Aaron Fox,5.5,Over,2200.0,
De'Andre Hunter,0.5,Over,-1400.0,-1100.0
De'Andre Hunter,1.5,Over,-255.0,-220.0
De'Andre Hunter,2.5,Over,117.5,131.0
De'Andre Hunter,2.5,Under,-154.0,-170.0
De'Andre Hunter,3.5,Over,275.0,340.0
De'Andre Hunter,4.5,Over,650.0,700.0
De'Andre Hunter,5.5,Over,1500.0,
Deni Avdija,0.5,Over,-500.0,
Deni Avdija,1.5,Over,-107.5,
Deni Avdija,1.5,Under,-125.0,
Deni Avdija,2.5,Over,275.0,
Deni Avdija,3.5,Over,750.0,
Deni Avdija,4.5,Over,1900.0,
Derrick White,0.5,Over,,-2300.0
Derrick White,1.5,Over,-500.0,-450.0
Derrick White,2.5,Over,-162.5,-153.0
Derrick White,2.5,Under,124.0,122.0
Derrick White,3.5,Over,150.0,175.0
Derrick White,4.5,Over,330.0,400.0
Derrick White,5.5,Over,700.0,800.0
Derrick White,6.5,Over,1600.0,1700.0
Desmond Bane,0.5,Over,-1200.0,-1100.0
Desmond Bane,1.5,Over,-240.0,-220.0
Desmond Bane,2.5,Over,127.5,131.0
Desmond Bane,2.5,Under,-166.0,-170.0
Desmond Bane,3.5,Over,300.0,360.0
Desmond Bane,4.5,Over,700.0,750.0
Desmond Bane,5.5,Over,1600.0,
Devin Booker,0.5,Over,-1800.0,-1500.0
Devin Booker,1.5,Over,-320.0,-280.0
Devin Booker,2.5,Over,-107.5,104.5
Devin Booker,2.5,Under,-125.0,-132.0
Devin Booker,3.5,Over,220.0,270.0
Devin Booker,4.5,Over,500.0,650.0
Devin Booker,5.5,Over,1200.0,1300.0
Devin Vassell,0.5,Over,-1600.0,-1450.0
Devin Vassell,1.5,Over,-310.0,-290.0
Devin Vassell,2.5,Over,-2.5,-1.0
Devin Vassell,2.5,Under,-130.0,-125.0
Devin Vassell,3.5,Over,230.0,250.0
Devin Vassell,4.5,Over,500.0,550.0
Devin Vassell,5.5,Over,1200.0,1100.0
Devin Vassell,6.5,Over,2500.0,2900.0
Donovan Clingan,0.5,Over,197.5,
Donovan Clingan,0.5,Under,-270.0,
Donovan Clingan,1.5,Over,1300.0,
Donovan Mitchell,0.5,Over,,-4000.0
Donovan Mitchell,1.5,Over,-650.0,-700.0
Donovan Mitchell,2.5,Over,-210.0,-210.0
Donovan Mitchell,3.5,Over,117.5,121.0
Donovan Mitchell,3.5,Under,-154.0,-156.0
Donovan Mitchell,4.5,Over,255.0,270.0
Donovan Mitchell,5.5,Over,550.0,550.0
Donovan Mitchell,6.5,Over,1100.0,1100.0
Donovan Mitchell,7.5,Over,2500.0,2900.0
Dyson Daniels,0.5,Over,-245.0,
Dyson Daniels,1.5,Over,185.0,
Dyson Daniels,2.5,Over,600.0,
Dyson Daniels,3.5,Over,2000.0,
Evan Mobley,0.5,Over,-191.5,
Evan Mobley,0.5,Under,145.0,
Evan Mobley,1.5,Over,240.0,
Evan Mobley,2.5,Over,850.0,
Franz Wagner,0.5,Over,-900.0,-950.0
Franz Wagner,1.5,Over,-177.5,-190.5
Franz Wagner,1.5,Under,135.0,152.0
Franz Wagner,2.5,Over,160.0,165.0
Franz Wagner,3.5,Over,400.0,440.0
Franz Wagner,4.5,Over,1000.0,1000.0
Franz Wagner,5.5,Over,2500.0,
Georges Niang,0.5,Over,-900.0,-850.0
Georges Niang,1.5,Over,-182.5,-179.5
Georges Niang,1.5,Under,140.0,142.0
Georges Niang,2.5,Over,150.0,170.0
Georges Niang,3.5,Over,360.0,430.0
Georges Niang,4.5,Over,850.0,950.0
Georges Niang,5.5,Over,2200.0,
Grayson Allen,0.5,Over,,-1150.0
Grayson Allen,1.5,Over,,-230.0
Grayson Allen,2.5,Over,124.0,124.5
Grayson Allen,2.5,Under,-160.0,-158.0
Grayson Allen,3.5,Over,,310.0
Grayson Allen,4.5,Over,,700.0
Guerschon Yabusele,0.5,Over,-260.0,-270.0
Guerschon Yabusele,1.5,Over,172.5,164.5
Guerschon Yabusele,1.5,Under,-230.0,-215.0
Guerschon Yabusele,2.5,Over,500.0,550.0
Guerschon Yabusele,3.5,Over,1500.0,1500.0
Harrison Barnes,0.5,Over,-575.0,-550.0
Harrison Barnes,1.5,Over,-132.5,-121.0
Harrison Barnes,1.5,Under,100.0,-104.0
Harrison Barnes,2.5,Over,225.0,250.0
Harrison Barnes,3.5,Over,550.0,700.0
Harrison Barnes,4.5,Over,1400.0,
Ja Morant,0.5,Over,-525.0,-550.0
Ja Morant,1.5,Over,-112.5,-111.5
Ja Morant,1.5,Under,-120.0,-113.0
Ja Morant,2.5,Over,260.0,270.0
Ja Morant,3.5,Over,700.0,650.0
Ja Morant,4.5,Over,1800.0,
Jalen Brunson,0.5,Over,-1100.0,-1150.0
Jalen Brunson,1.5,Over,-230.0,-230.0
Jalen Brunson,2.5,Over,130.0,134.5
Jalen Brunson,2.5,Under,-175.0,-172.0
Jalen Brunson,3.5,Over,330.0,360.0
Jalen Brunson,4.5,Over,850.0,800.0
Jalen Brunson,5.5,Over,2000.0,
Jalen Smith,0.5,Over,-475.0,
Jalen Smith,1.5,Over,-115.0,
Jalen Smith,2.5,Over,275.0,
Jalen Smith,3.5,Over,700.0,
Jalen Smith,4.5,Over,1800.0,
Jamal Murray,0.5,Over,-1100.0,-1100.0
Jamal Murray,1.5,Over,-240.0,-220.0
Jamal Murray,2.5,Over,127.5,135.5
Jamal Murray,2.5,Under,-166.0,-174.0
Jamal Murray,3.5,Over,330.0,370.0
Jamal Murray,4.5,Over,800.0,800.0
Jamal Murray,5.5,Over,2000.0,
James Harden,0.5,Over,,-2100.0
James Harden,1.5,Over,-390.0,-390.0
James Harden,2.5,Over,-127.5,-126.5
James Harden,2.5,Under,-105.0,100.0
James Harden,3.5,Over,185.0,200.0
James Harden,4.5,Over,425.0,470.0
James Harden,5.5,Over,1000.0,950.0
James Harden,6.5,Over,2200.0,2200.0
Jaren Jackson Jr,0.5,Over,-650.0,-550.0
Jaren Jackson Jr,1.5,Over,-132.5,-121.0
Jaren Jackson Jr,1.5,Under,100.0,-104.0
Jaren Jackson Jr,2.5,Over,220.0,260.0
Jaren Jackson Jr,3.5,Over,550.0,650.0
Jaren Jackson Jr,4.5,Over,1500.0,
Jaylen Brown,0.5,Over,-650.0,-550.0
Jaylen Brown,1.5,Over,-132.5,-108.0
Jaylen Brown,1.5,Under,100.0,-115.0
Jaylen Brown,2.5,Over,230.0,290.0
Jaylen Brown,3.5,Over,600.0,700.0
Jaylen Brown,4.5,Over,1700.0,
Jaylen Wells,0.5,Over,-370.0,-430.0
Jaylen Wells,1.5,Over,119.5,103.5
Jaylen Wells,1.5,Under,-160.0,-130.0
Jaylen Wells,2.5,Over,340.0,330.0
Jaylen Wells,3.5,Over,950.0,850.0
Jaylen Wells,4.5,Over,2200.0,
Jayson Tatum,1.5,Over,-1000.0,-750.0
Jayson Tatum,2.5,Over,-275.0,-220.0
Jayson Tatum,3.5,Over,-115.0,111.0
Jayson Tatum,3.5,Under,-115.0,-142.0
Jayson Tatum,4.5,Over,190.0,250.0
Jayson Tatum,5.5,Over,400.0,550.0
Jayson Tatum,6.5,Over,850.0,1100.0
Jayson Tatum,7.5,Over,1900.0,2500.0
Jerami Grant,0.5,Over,-800.0,
Jerami Grant,1.5,Over,-162.5,
Jerami Grant,1.5,Under,124.0,
Jerami Grant,2.5,Over,170.0,
Jerami Grant,3.5,Over,475.0,
Jerami Grant,4.5,Over,1200.0,
Joel Embiid,0.5,Over,-380.0,-340.0
Joel Embiid,1.5,Over,122.0,139.0
Joel Embiid,1.5,Under,-160.0,-178.0
Joel Embiid,2.5,Over,360.0,460.0
Joel Embiid,3.5,Over,1100.0,1200.0
Jonathan Isaac,0.5,Over,-115.0,
Jonathan Isaac,1.5,Over,380.0,
Jonathan Isaac,2.5,Over,1300.0,
Josh Giddey,0.5,Over,-450.0,-420.0
Josh Giddey,1.5,Over,-2.5,103.5
Josh Giddey,1.5,Under,-130.0,-130.0
Josh Giddey,2.5,Over,280.0,320.0
Josh Giddey,3.5,Over,800.0,850.0
Josh Giddey,4.5,Over,2000.0,
Josh Green,0.5,Over,-280.0,
