name,threesMade,over_under,DraftKings,FanDuel
Anfernee Simons,1.5,Over,-1100.0,-1400.0
Anfernee Simons,2.5,Over,-320.0,-330.0
Anfernee Simons,3.5,Over,-127.5,-126.5
Anfernee Simons,3.5,Under,-105.0,-104.0
Anfernee Simons,4.5,Over,165.0,185.0
Anfernee Simons,5.5,Over,340.0,390.0
Anfernee Simons,6.5,Over,700.0,800.0
Anfernee Simons,7.5,Over,1500.0,1400.0
Anfernee Simons,8.5,Over,,2500.0
Anthony Edwards,1.5,Over,-1100.0,-1200.0
Anthony Edwards,2.5,Over,-320.0,-330.0
Anthony Edwards,3.5,Over,-132.5,-121.0
Anthony Edwards,3.5,Under,100.0,-110.0
Anthony Edwards,4.5,Over,165.0,195.0
Anthony Edwards,5.5,Over,340.0,400.0
Anthony Edwards,6.5,Over,650.0,830.0
Anthony Edwards,7.5,Over,1400.0,1500.0
Anthony Edwards,8.5,Over,2500.0,3000.0
Austin Reaves,0.5,Over,,-4500.0
Austin Reaves,1.5,Over,-600.0,-530.0
Austin Reaves,2.5,Over,-195.0,-172.0
Austin Reaves,2.5,Under,,130.0
Austin Reaves,3.5,Over,130.0,152.0
Austin Reaves,3.5,Under,-180.0,
Austin Reaves,4.5,Over,280.0,350.0
Austin Reaves,5.5,Over,600.0,750.0
Austin Reaves,6.5,Over,1300.0,1400.0
Austin Reaves,7.5,Over,,3000.0
Bradley Beal,0.5,Over,-700.0,-620.0
Bradley Beal,1.5,Over,-140.0,-129.0
Bradley Beal,1.5,Under,-105.0,-102.0
Bradley Beal,2.5,Over,200.0,250.0
Bradley Beal,3.5,Over,500.0,680.0
Bradley Beal,4.5,Over,1300.0,
Brook Lopez,0.5,Over,-475.0,-530.0
Brook Lopez,1.5,Over,-2.5,-113.5
Brook Lopez,1.5,Under,-130.0,-114.0
Brook Lopez,2.5,Over,300.0,280.0
Brook Lopez,3.5,Over,850.0,750.0
Brook Lopez,4.5,Over,2500.0,
Cameron Johnson,0.5,Over,-2500.0,-2500.0
Cameron Johnson,1.5,Over,-380.0,-340.0
Cameron Johnson,2.5,Over,-117.5,-113.5
Cameron Johnson,2.5,Under,-120.0,-114.0
Cameron Johnson,3.5,Over,190.0,220.0
Cameron Johnson,4.5,Over,425.0,500.0
Cameron Johnson,5.5,Over,900.0,1060.0
Cameron Johnson,6.5,Over,,1800.0
Cason Wallace,0.5,Over,-370.0,-350.0
Cason Wallace,1.5,Over,120.0,140.0
Cason Wallace,1.5,Under,-166.0,-188.0
Cason Wallace,2.5,Over,350.0,450.0
Cason Wallace,3.5,Over,950.0,1200.0
Cason Wallace,4.5,Over,2500.0,
Chet Holmgren,0.5,Over,-475.0,-500.0
Chet Holmgren,1.5,Over,0.0,101.0
Chet Holmgren,1.5,Under,-135.0,-132.0
Chet Holmgren,2.5,Over,295.0,320.0
Chet Holmgren,3.5,Over,800.0,870.0
Chet Holmgren,4.5,Over,2200.0,
Cole Anthony,0.5,Over,-310.0,
Cole Anthony,1.5,Over,142.5,
Cole Anthony,1.5,Under,-195.0,
Cole Anthony,2.5,Over,425.0,
Cole Anthony,3.5,Over,1200.0,
Collin Sexton,0.5,Over,-370.0,-400.0
Collin Sexton,1.5,Over,115.0,118.0
Collin Sexton,1.5,Under,,-154.0
Collin Sexton,2.5,Over,360.0,370.0
Collin Sexton,3.5,Over,1000.0,1060.0
D'Angelo Russell,0.5,Over,-1400.0,-2000.0
D'Angelo Russell,1.5,Over,-290.0,-295.0
D'Angelo Russell,2.5,Over,102.5,103.0
D'Angelo Russell,2.5,Under,-135.0,-136.0
D'Angelo Russell,3.5,Over,240.0,255.0
D'Angelo Russell,4.5,Over,500.0,600.0
D'Angelo Russell,5.5,Over,1200.0,1200.0
D'Angelo Russell,6.5,Over,2500.0,2000.0
DaQuan Jeffries,0.5,Over,-400.0,-350.0
DaQuan Jeffries,1.5,Over,110.0,126.0
DaQuan Jeffries,1.5,Under,,-166.0
DaQuan Jeffries,2.5,Over,340.0,400.0
DaQuan Jeffries,3.5,Over,1000.0,1060.0
