name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
Alperen Sengun,0.5,Over,150.0,150.0,
Alperen Sengun,0.5,Under,,-215.0,
Alperen Sengun,1.5,Over,850.0,1000.0,
Alperen Sengun,1.5,Under,,-2000.0,
Amen Thompson,0.5,Over,165.0,190.0,
Amen Thompson,0.5,Under,,-285.0,
Amen Thompson,1.5,Over,1000.0,1500.0,
Amen Thompson,1.5,Under,,-3000.0,
Anfernee Simons,0.5,Over,,,-3000.0
Anfernee Simons,1.5,Over,-600.0,,-600.0
Anfernee Simons,2.5,Over,-200.0,,-185.0
Anfernee Simons,3.5,Over,127.5,120.0,130.0
Anfernee Simons,3.5,Under,-166.0,-160.0,-166.0
Anfernee Simons,4.5,Over,280.0,,300.0
Anfernee Simons,5.5,Over,600.0,,700.0
Anfernee Simons,6.5,Over,,,1400.0
Anfernee Simons,7.5,Over,,,3300.0
Anthony Edwards,2.5,Over,-320.0,,
Anthony Edwards,3.5,Over,-127.5,-135.0,-148.0
Anthony Edwards,3.5,Under,-105.0,105.0,116.0
Anthony Edwards,4.5,Over,170.0,,
Anthony Edwards,5.5,Over,360.0,,
Anthony Edwards,6.5,Over,750.0,,
Ausar Thompson,0.5,Over,125.0,130.0,
Ausar Thompson,0.5,Under,,-180.0,
Ausar Thompson,1.5,Over,600.0,,
Bam Adebayo,0.5,Over,107.5,100.0,
Bam Adebayo,0.5,Under,-140.0,-130.0,
Bam Adebayo,1.5,Over,500.0,,
Bradley Beal,0.5,Over,,-800.0,-700.0
Bradley Beal,0.5,Under,,450.0,
Bradley Beal,1.5,Over,-165.0,-160.0,-144.0
Bradley Beal,1.5,Under,124.0,120.0,116.0
Bradley Beal,2.5,Over,175.0,175.0,210.0
Bradley Beal,2.5,Under,,-250.0,
Bradley Beal,3.5,Over,475.0,,550.0
Bradley Beal,4.5,Over,1200.0,,1300.0
Bruce Brown Jr,0.5,Over,130.0,135.0,
Bruce Brown Jr,0.5,Under,,-190.0,
Bruce Brown Jr,1.5,Over,650.0,,
Cade Cunningham,0.5,Over,,,-1450.0
Cade Cunningham,1.5,Over,-290.0,,-290.0
Cade Cunningham,2.5,Over,102.5,100.0,105.5
Cade Cunningham,2.5,Under,-135.0,-130.0,-136.0
Cade Cunningham,3.5,Over,265.0,,280.0
Cade Cunningham,4.5,Over,600.0,,700.0
Cade Cunningham,5.5,Over,,,1500.0
Cam Whitmore,0.5,Over,-340.0,-325.0,
Cam Whitmore,0.5,Under,,210.0,
Cam Whitmore,1.5,Over,120.0,130.0,
Cam Whitmore,1.5,Under,,-180.0,
Cam Whitmore,2.5,Over,350.0,375.0,
Cam Whitmore,2.5,Under,,-600.0,
Cam Whitmore,3.5,Over,900.0,,
Collin Sexton,0.5,Over,,,-1200.0
Collin Sexton,1.5,Over,-310.0,-285.0,-250.0
Collin Sexton,1.5,Under,,190.0,
Collin Sexton,2.5,Over,-107.5,100.0,119.0
Collin Sexton,2.5,Under,-125.0,-130.0,-150.0
Collin Sexton,3.5,Over,230.0,225.0,300.0
Collin Sexton,3.5,Under,,-375.0,
Collin Sexton,4.5,Over,500.0,,700.0
Collin Sexton,5.5,Over,1200.0,,1400.0
De'Andre Hunter,0.5,Over,,,-1300.0
De'Andre Hunter,1.5,Over,-255.0,-285.0,-270.0
De'Andre Hunter,1.5,Under,,190.0,
De'Andre Hunter,2.5,Over,112.0,100.0,110.0
De'Andre Hunter,2.5,Under,-145.0,-130.0,-140.0
De'Andre Hunter,3.5,Over,265.0,220.0,270.0
De'Andre Hunter,3.5,Under,,-350.0,
De'Andre Hunter,4.5,Over,550.0,,650.0
De'Andre Hunter,5.5,Over,,,1300.0
Deandre Ayton,0.5,Over,365.0,275.0,
Deandre Ayton,0.5,Under,-560.0,-475.0,
Deni Avdija,0.5,Over,-450.0,,-430.0
Deni Avdija,1.5,Over,102.5,105.0,109.0
Deni Avdija,1.5,Under,-135.0,-135.0,-138.0
Deni Avdija,2.5,Over,310.0,,360.0
Deni Avdija,3.5,Over,900.0,,950.0
Desmond Bane,0.5,Over,,,-1150.0
Desmond Bane,1.5,Over,-270.0,,
Desmond Bane,2.5,Over,109.5,120.0,124.0
Desmond Bane,2.5,Under,-145.0,-160.0,-160.0
Desmond Bane,3.5,Over,255.0,,
Desmond Bane,4.5,Over,600.0,,
Devin Booker,0.5,Over,,,-1800.0
Devin Booker,1.5,Over,-330.0,-375.0,-330.0
Devin Booker,1.5,Under,,225.0,
Devin Booker,2.5,Over,-110.0,-115.0,-106.5
Devin Booker,2.5,Under,-120.0,-115.0,-118.0
Devin Booker,3.5,Over,220.0,200.0,240.0
Devin Booker,3.5,Under,,-300.0,
Devin Booker,4.5,Over,550.0,,600.0
Devin Booker,5.5,Over,1200.0,,1300.0
Dillon Brooks,0.5,Over,,,-1200.0
Dillon Brooks,1.5,Over,-255.0,-250.0,-230.0
Dillon Brooks,1.5,Under,,175.0,
Dillon Brooks,2.5,Over,112.0,120.0,129.0
