name,threesMade,over_under,DraftKings,FanDuel
AJ Green,0.5,Over,-1000.0,
AJ Green,1.5,Over,-210.0,
AJ Green,2.5,Over,140.0,
AJ Green,3.5,Over,340.0,
AJ Green,4.5,Over,800.0,
AJ Green,5.5,Over,2000.0,
Al Horford,0.5,Over,-650.0,
Al Horford,1.5,Over,-145.0,
Al Horford,1.5,Under,110.0,
Al Horford,2.5,Over,200.0,
Al Horford,3.5,Over,550.0,
Al Horford,4.5,Over,1400.0,
Alperen Sengun,0.5,Over,145.0,
Alperen Sengun,1.5,Over,900.0,
Amen Thompson,0.5,Over,180.0,
Amen Thompson,1.5,Over,1100.0,
Anthony Black,0.5,Over,-130.0,
Anthony Black,1.5,Over,350.0,
Anthony Black,2.5,Over,1200.0,
Austin Reaves,0.5,Over,-1600.0,-2000.0
Austin Reaves,1.5,Over,-300.0,-280.0
Austin Reaves,2.5,Over,-2.5,113.0
Austin Reaves,2.5,Under,-130.0,-148.0
Austin Reaves,3.5,Over,245.0,285.0
Austin Reaves,4.5,Over,600.0,750.0
Austin Reaves,5.5,Over,1400.0,1400.0
Bradley Beal,0.5,Over,-700.0,-530.0
Bradley Beal,1.5,Over,-142.5,-121.0
Bradley Beal,1.5,Under,110.0,-108.0
Bradley Beal,2.5,Over,215.0,260.0
Bradley Beal,3.5,Over,550.0,750.0
Bradley Beal,4.5,Over,1500.0,
Brandin Podziemski,0.5,Over,-800.0,-800.0
Brandin Podziemski,1.5,Over,-170.5,-166.0
Brandin Podziemski,1.5,Under,130.0,126.0
Brandin Podziemski,2.5,Over,160.0,190.0
Brandin Podziemski,3.5,Over,425.0,480.0
Brandin Podziemski,4.5,Over,1000.0,1100.0
Brook Lopez,0.5,Over,-575.0,-500.0
Brook Lopez,1.5,Over,-117.5,-102.0
Brook Lopez,1.5,Under,-120.0,-130.0
Brook Lopez,2.5,Over,235.0,300.0
Brook Lopez,3.5,Over,650.0,800.0
Brook Lopez,4.5,Over,1700.0,
Buddy Hield,0.5,Over,-1100.0,-1600.0
Buddy Hield,1.5,Over,-260.0,-265.0
Buddy Hield,2.5,Over,107.0,120.0
Buddy Hield,2.5,Under,-145.0,-158.0
Buddy Hield,3.5,Over,220.0,285.0
Buddy Hield,4.5,Over,450.0,700.0
Buddy Hield,5.5,Over,950.0,1300.0
Buddy Hield,6.5,Over,1700.0,2200.0
CJ McCollum,0.5,Over,,-3500.0
CJ McCollum,1.5,Over,-450.0,-430.0
CJ McCollum,2.5,Over,-145.0,-139.0
CJ McCollum,2.5,Under,110.0,106.0
CJ McCollum,3.5,Over,155.0,190.0
CJ McCollum,4.5,Over,340.0,440.0
CJ McCollum,5.5,Over,700.0,900.0
CJ McCollum,6.5,Over,1600.0,1700.0
Chris Paul,0.5,Over,-700.0,-700.0
Chris Paul,1.5,Over,-150.0,-137.0
Chris Paul,1.5,Under,114.0,104.0
Chris Paul,2.5,Over,190.0,230.0
Chris Paul,3.5,Over,475.0,560.0
Chris Paul,4.5,Over,1200.0,1400.0
Cole Anthony,0.5,Over,-330.0,-340.0
Cole Anthony,1.5,Over,132.5,139.0
Cole Anthony,1.5,Under,-175.0,-186.0
Cole Anthony,2.5,Over,400.0,430.0
Cole Anthony,3.5,Over,1200.0,1100.0
Damian Lillard,0.5,Over,,-6000.0
Damian Lillard,1.5,Over,-800.0,-750.0
Damian Lillard,2.5,Over,-240.0,-220.0
Damian Lillard,3.5,Over,102.5,114.0
Damian Lillard,3.5,Under,-135.0,-152.0
Damian Lillard,4.5,Over,220.0,250.0
Damian Lillard,5.5,Over,475.0,480.0
Damian Lillard,6.5,Over,1000.0,1000.0
Damian Lillard,7.5,Over,2200.0,1500.0
Damian Lillard,8.5,Over,,3500.0
Dante Exum,0.5,Over,-200.0,
Dante Exum,1.5,Over,225.0,
Dante Exum,2.5,Over,700.0,
Dante Exum,3.5,Over,2200.0,
Darius Garland,0.5,Over,,-3500.0
Darius Garland,1.5,Over,-380.0,-430.0
Darius Garland,2.5,Over,-132.5,-139.0
Darius Garland,2.5,Under,100.0,106.0
Darius Garland,3.5,Over,180.0,182.0
Darius Garland,4.5,Over,390.0,420.0
Darius Garland,5.5,Over,950.0,870.0
Darius Garland,6.5,Over,2000.0,1500.0
Darius Garland,7.5,Over,,3500.0
De'Aaron Fox,0.5,Over,-1100.0,-1400.0
De'Aaron Fox,1.5,Over,-220.0,-215.0
De'Aaron Fox,2.5,Over,142.5,148.0
De'Aaron Fox,2.5,Under,-195.0,-200.0
De'Aaron Fox,3.5,Over,340.0,370.0
De'Aaron Fox,4.5,Over,850.0,850.0
De'Aaron Fox,5.5,Over,2000.0,
Derrick White,0.5,Over,,-4500.0
Derrick White,1.5,Over,-500.0,-520.0
Derrick White,2.5,Over,-152.5,-172.0
Derrick White,2.5,Under,110.0,130.0
Derrick White,3.5,Over,150.0,142.0
Derrick White,4.5,Over,340.0,330.0
Derrick White,5.5,Over,750.0,630.0
Derrick White,6.5,Over,1700.0,1100.0
Derrick White,7.5,Over,,2000.0
Desmond Bane,0.5,Over,-1600.0,-1600.0
Desmond Bane,1.5,Over,-290.0,-250.0
Desmond Bane,2.5,Over,102.5,124.0
Desmond Bane,2.5,Under,-135.0,-162.0
Desmond Bane,3.5,Over,250.0,320.0
Desmond Bane,4.5,Over,600.0,750.0
Desmond Bane,5.5,Over,1400.0,1500.0
Devin Booker,0.5,Over,-2000.0,-2200.0
Devin Booker,1.5,Over,-320.0,-330.0
Devin Booker,2.5,Over,-107.5,-107.0
Devin Booker,2.5,Under,-125.0,-122.0
Devin Booker,3.5,Over,235.0,235.0
Devin Booker,4.5,Over,550.0,550.0
Devin Booker,5.5,Over,1300.0,1060.0
Devin Booker,6.5,Over,,2000.0
Devin Vassell,0.5,Over,-1100.0,-1200.0
Devin Vassell,1.5,Over,-215.0,-220.0
Devin Vassell,2.5,Over,127.5,137.0
Devin Vassell,2.5,Under,-166.0,-186.0
Devin Vassell,3.5,Over,320.0,350.0
Devin Vassell,4.5,Over,750.0,800.0
Devin Vassell,5.5,Over,1700.0,
Dillon Brooks,0.5,Over,-900.0,-900.0
Dillon Brooks,1.5,Over,-182.5,-175.0
Dillon Brooks,1.5,Under,135.0,132.0
Dillon Brooks,2.5,Over,155.0,180.0
Dillon Brooks,3.5,Over,390.0,470.0
Dillon Brooks,4.5,Over,950.0,1100.0
Dillon Brooks,5.5,Over,2500.0,
Donovan Mitchell,0.5,Over,,-7000.0
Donovan Mitchell,1.5,Over,-750.0,-850.0
Donovan Mitchell,2.5,Over,-230.0,-240.0
Donovan Mitchell,3.5,Over,102.5,105.0
Donovan Mitchell,3.5,Under,-135.0,-138.0
Donovan Mitchell,4.5,Over,225.0,240.0
Donovan Mitchell,5.5,Over,475.0,500.0
Donovan Mitchell,6.5,Over,950.0,1000.0
Donovan Mitchell,7.5,Over,2000.0,1700.0
Donovan Mitchell,8.5,Over,,3500.0
Dorian Finney-Smith,0.5,Over,-360.0,-320.0
Dorian Finney-Smith,1.5,Over,115.0,147.0
Dorian Finney-Smith,1.5,Under,,-198.0
Dorian Finney-Smith,2.5,Over,390.0,470.0
Dorian Finney-Smith,3.5,Over,1100.0,1200.0
Draymond Green,0.5,Over,-320.0,
Draymond Green,1.5,Over,140.0,
Draymond Green,2.5,Over,450.0,
Draymond Green,3.5,Over,1300.0,
Evan Mobley,0.5,Over,-162.5,
Evan Mobley,0.5,Under,124.0,
Evan Mobley,1.5,Over,285.0,
Evan Mobley,2.5,Over,1000.0,
Franz Wagner,0.5,Over,-700.0,-750.0
Franz Wagner,1.5,Over,-147.5,-156.0
Franz Wagner,1.5,Under,114.0,116.0
Franz Wagner,2.5,Over,195.0,210.0
Franz Wagner,3.5,Over,500.0,540.0
Franz Wagner,4.5,Over,1300.0,1300.0
Fred VanVleet,0.5,Over,,-2500.0
Fred VanVleet,1.5,Over,-350.0,-330.0
Fred VanVleet,2.5,Over,-117.5,-107.0
Fred VanVleet,2.5,Under,-115.0,-122.0
Fred VanVleet,3.5,Over,200.0,240.0
Fred VanVleet,4.5,Over,450.0,550.0
Fred VanVleet,5.5,Over,1000.0,1100.0
Fred VanVleet,6.5,Over,2200.0,2000.0
Gabe Vincent,0.5,Over,-360.0,-360.0
Gabe Vincent,1.5,Over,115.0,124.0
Gabe Vincent,1.5,Under,,-162.0
Gabe Vincent,2.5,Over,340.0,360.0
Gabe Vincent,3.5,Over,900.0,1000.0
Gabe Vincent,4.5,Over,2200.0,
Gary Trent Jr,0.5,Over,-1100.0,
Gary Trent Jr,1.5,Over,-230.0,
Gary Trent Jr,2.5,Over,120.0,
Gary Trent Jr,3.5,Over,290.0,
Gary Trent Jr,4.5,Over,650.0,
Gary Trent Jr,5.5,Over,1600.0,
Giannis Antetokounmpo,0.5,Over,180.0,
Giannis Antetokounmpo,1.5,Over,1200.0,
Gradey Dick,0.5,Over,-575.0,-620.0
Gradey Dick,1.5,Over,-125.0,-129.0
Gradey Dick,1.5,Under,-110.0,-102.0
Gradey Dick,2.5,Over,230.0,250.0
Gradey Dick,3.5,Over,600.0,600.0
Gradey Dick,4.5,Over,1500.0,1500.0
Harrison Barnes,0.5,Over,-600.0,-560.0
Harrison Barnes,1.5,Over,-135.0,-113.5
Harrison Barnes,1.5,Under,100.0,-114.0
Harrison Barnes,2.5,Over,200.0,285.0
Harrison Barnes,3.5,Over,500.0,800.0
Harrison Barnes,4.5,Over,1300.0,
Immanuel Quickley,0.5,Over,-1600.0,-1400.0
Immanuel Quickley,1.5,Over,-320.0,-265.0
Immanuel Quickley,2.5,Over,-110.0,117.0
Immanuel Quickley,2.5,Under,-125.0,-154.0
Immanuel Quickley,3.5,Over,210.0,285.0
Immanuel Quickley,4.5,Over,475.0,650.0
Immanuel Quickley,5.5,Over,1100.0,1300.0
Immanuel Quickley,6.5,Over,2200.0,2200.0
Ja Morant,0.5,Over,-650.0,-720.0
Ja Morant,1.5,Over,-142.5,-137.0
Ja Morant,1.5,Under,110.0,104.0
Ja Morant,2.5,Over,200.0,250.0
Ja Morant,3.5,Over,550.0,630.0
Ja Morant,4.5,Over,1400.0,
Jalen Green,0.5,Over,,-6000.0
Jalen Green,1.5,Over,-700.0,-720.0
Jalen Green,2.5,Over,-225.0,-215.0
Jalen Green,3.5,Over,105.0,117.0
Jalen Green,3.5,Under,-135.0,-154.0
Jalen Green,4.5,Over,230.0,270.0
Jalen Green,5.5,Over,500.0,560.0
Jalen Green,6.5,Over,1000.0,1100.0
Jalen Green,7.5,Over,2000.0,2000.0
Jaren Jackson Jr,0.5,Over,-600.0,-590.0
Jaren Jackson Jr,1.5,Over,-132.5,-121.0
Jaren Jackson Jr,1.5,Under,100.0,-108.0
Jaren Jackson Jr,2.5,Over,220.0,260.0
Jaren Jackson Jr,3.5,Over,600.0,680.0
Jaren Jackson Jr,4.5,Over,1600.0,
Jaylen Brown,0.5,Over,-550.0,-650.0
Jaylen Brown,1.5,Over,-122.5,-131.0
Jaylen Brown,1.5,Under,-110.0,100.0
Jaylen Brown,2.5,Over,255.0,250.0
Jaylen Brown,3.5,Over,700.0,680.0
Jaylen Brown,4.5,Over,1900.0,
Jaylen Wells,0.5,Over,-475.0,-430.0
Jaylen Wells,1.5,Over,-107.5,110.0
Jaylen Wells,1.5,Under,-125.0,-144.0
Jaylen Wells,2.5,Over,270.0,340.0
Jaylen Wells,3.5,Over,700.0,870.0
Jaylen Wells,4.5,Over,1800.0,
Jayson Tatum,1.5,Over,-700.0,-720.0
Jayson Tatum,2.5,Over,-210.0,-215.0
Jayson Tatum,3.5,Over,122.5,119.0
Jayson Tatum,3.5,Under,-166.0,-158.0
Jayson Tatum,4.5,Over,250.0,280.0
Jayson Tatum,5.5,Over,550.0,600.0
Jayson Tatum,6.5,Over,1200.0,1100.0
