name,threesMade,over_under,DraftKings,FanDuel
Aaron Gordon,0.5,Over,-191.5,
Aaron Gordon,0.5,Under,145.0,
Aaron Gordon,1.5,Over,240.0,
Aaron Gordon,2.5,Over,900.0,
Aaron Nesmith,0.5,Over,-575.0,-670.0
Aaron Nesmith,1.5,Over,-127.5,-137.0
Aaron Nesmith,1.5,Under,-105.0,104.0
Aaron Nesmith,2.5,Over,235.0,230.0
Aaron Nesmith,3.5,Over,650.0,600.0
Aaron Nesmith,4.5,Over,1700.0,1400.0
Al Horford,0.5,Over,-900.0,-900.0
Al Horford,1.5,Over,-191.5,-186.0
Al Horford,1.5,Under,145.0,140.0
Al Horford,2.5,Over,145.0,164.0
Al Horford,3.5,Over,370.0,420.0
Al Horford,4.5,Over,900.0,900.0
Al Horford,5.5,Over,2000.0,
Andrew Nembhard,0.5,Over,-180.0,
Andrew Nembhard,1.5,Over,255.0,
Andrew Nembhard,2.5,Over,950.0,
Anfernee Simons,0.5,Over,,-6000.0
Anfernee Simons,1.5,Over,-900.0,-700.0
Anfernee Simons,2.5,Over,-265.0,-215.0
Anfernee Simons,3.5,Over,-107.5,117.0
Anfernee Simons,3.5,Under,-125.0,-154.0
Anfernee Simons,4.5,Over,200.0,260.0
Anfernee Simons,5.5,Over,425.0,520.0
Anfernee Simons,6.5,Over,850.0,1060.0
Anfernee Simons,7.5,Over,1800.0,1800.0
Anthony Edwards,1.5,Over,-800.0,-1000.0
Anthony Edwards,2.5,Over,-260.0,-280.0
Anthony Edwards,3.5,Over,-107.5,-109.0
Anthony Edwards,3.5,Under,-125.0,-120.0
Anthony Edwards,4.5,Over,195.0,210.0
Anthony Edwards,5.5,Over,400.0,450.0
Anthony Edwards,6.5,Over,800.0,900.0
Anthony Edwards,7.5,Over,1700.0,1700.0
Anthony Edwards,8.5,Over,,3500.0
Bam Adebayo,0.5,Over,-115.0,
Bam Adebayo,0.5,Under,-115.0,
Bam Adebayo,1.5,Over,450.0,
Bam Adebayo,2.5,Over,1800.0,
Ben Sheppard,0.5,Over,-265.0,
Ben Sheppard,1.5,Over,165.0,
Ben Sheppard,2.5,Over,500.0,
Ben Sheppard,3.5,Over,1600.0,
Bol Bol,0.5,Over,-800.0,-670.0
Bol Bol,1.5,Over,-165.0,-137.0
Bol Bol,1.5,Under,124.0,104.0
Bol Bol,2.5,Over,175.0,230.0
Bol Bol,3.5,Over,450.0,600.0
Bol Bol,4.5,Over,1100.0,1400.0
Bol Bol,5.5,Over,2500.0,
Brice Sensabaugh,0.5,Over,,-2500.0
Brice Sensabaugh,1.5,Over,-400.0,-350.0
Brice Sensabaugh,2.5,Over,-142.5,-113.5
Brice Sensabaugh,2.5,Under,110.0,-114.0
Brice Sensabaugh,3.5,Over,160.0,215.0
Brice Sensabaugh,4.5,Over,330.0,500.0
Brice Sensabaugh,5.5,Over,700.0,1000.0
Brice Sensabaugh,6.5,Over,1400.0,1700.0
Brice Sensabaugh,7.5,Over,2500.0,
CJ McCollum,0.5,Over,,-3500.0
CJ McCollum,1.5,Over,-400.0,-430.0
CJ McCollum,2.5,Over,-137.5,-139.0
CJ McCollum,2.5,Under,105.0,106.0
CJ McCollum,3.5,Over,180.0,190.0
CJ McCollum,4.5,Over,400.0,440.0
CJ McCollum,5.5,Over,950.0,900.0
CJ McCollum,6.5,Over,2000.0,1700.0
CJ McCollum,7.5,Over,,3500.0
Cason Wallace,0.5,Over,-330.0,
Cason Wallace,1.5,Over,135.0,
Cason Wallace,1.5,Under,-180.0,
Cason Wallace,2.5,Over,400.0,
Cason Wallace,3.5,Over,1300.0,
Christian Braun,0.5,Over,-162.5,
Christian Braun,0.5,Under,124.0,
Christian Braun,1.5,Over,300.0,
Christian Braun,2.5,Over,1100.0,
Coby White,0.5,Over,,-5000.0
Coby White,1.5,Over,-575.0,-560.0
Coby White,2.5,Over,-190.0,-180.0
Coby White,3.5,Over,125.0,135.0
Coby White,3.5,Under,-166.0,-180.0
Coby White,4.5,Over,270.0,290.0
Coby White,5.5,Over,550.0,600.0
Coby White,6.5,Over,1200.0,1100.0
Coby White,7.5,Over,2500.0,1800.0
Cole Anthony,0.5,Over,-285.0,-310.0
Cole Anthony,1.5,Over,152.0,154.0
Cole Anthony,1.5,Under,-200.0,-210.0
Cole Anthony,2.5,Over,450.0,500.0
Cole Anthony,3.5,Over,1400.0,1300.0
Darius Garland,0.5,Over,,-5000.0
Darius Garland,1.5,Over,-650.0,-620.0
Darius Garland,2.5,Over,-205.0,-177.0
Darius Garland,2.5,Under,,134.0
Darius Garland,3.5,Over,122.0,142.0
Darius Garland,3.5,Under,-160.0,
Darius Garland,4.5,Over,260.0,330.0
Darius Garland,5.5,Over,550.0,680.0
Darius Garland,6.5,Over,1100.0,1300.0
Darius Garland,7.5,Over,2200.0,2500.0
Davion Mitchell,0.5,Over,-295.0,-280.0
Davion Mitchell,1.5,Over,147.5,164.0
Davion Mitchell,1.5,Under,-195.0,-225.0
Davion Mitchell,2.5,Over,500.0,560.0
Davion Mitchell,3.5,Over,1500.0,1400.0
De'Aaron Fox,0.5,Over,-900.0,-900.0
De'Aaron Fox,1.5,Over,-175.0,-164.0
De'Aaron Fox,1.5,Under,124.0,124.0
De'Aaron Fox,2.5,Over,155.0,200.0
De'Aaron Fox,3.5,Over,390.0,470.0
De'Aaron Fox,4.5,Over,950.0,1100.0
De'Aaron Fox,5.5,Over,2500.0,
De'Andre Hunter,0.5,Over,-1200.0,-1400.0
De'Andre Hunter,1.5,Over,-255.0,-260.0
De'Andre Hunter,2.5,Over,115.0,117.0
De'Andre Hunter,2.5,Under,-154.0,-154.0
De'Andre Hunter,3.5,Over,275.0,300.0
De'Andre Hunter,4.5,Over,650.0,750.0
De'Andre Hunter,5.5,Over,1400.0,1300.0
De'Andre Hunter,6.5,Over,,2500.0
Deni Avdija,0.5,Over,-360.0,-350.0
Deni Avdija,1.5,Over,130.0,137.0
Deni Avdija,1.5,Under,-175.0,-182.0
Deni Avdija,2.5,Over,400.0,420.0
Deni Avdija,3.5,Over,1200.0,1100.0
Derrick White,1.5,Over,-1000.0,-800.0
Derrick White,2.5,Over,-295.0,-250.0
Derrick White,3.5,Over,-122.5,101.0
Derrick White,3.5,Under,-110.0,-132.0
Derrick White,4.5,Over,170.0,220.0
Derrick White,5.5,Over,370.0,470.0
Derrick White,6.5,Over,750.0,900.0
Derrick White,7.5,Over,1600.0,1700.0
Derrick White,8.5,Over,,3500.0
Devin Booker,0.5,Over,,-3000.0
Devin Booker,1.5,Over,-425.0,-370.0
Devin Booker,2.5,Over,-137.5,-121.0
Devin Booker,2.5,Under,105.0,-108.0
Devin Booker,3.5,Over,180.0,220.0
Devin Booker,4.5,Over,400.0,500.0
Devin Booker,5.5,Over,950.0,1060.0
Devin Booker,6.5,Over,2200.0,1800.0
Devin Vassell,0.5,Over,-1400.0,-1600.0
Devin Vassell,1.5,Over,-255.0,-265.0
Devin Vassell,2.5,Over,115.0,117.0
Devin Vassell,2.5,Under,-154.0,-154.0
Devin Vassell,3.5,Over,275.0,285.0
Devin Vassell,4.5,Over,650.0,700.0
Devin Vassell,5.5,Over,1500.0,1300.0
Devin Vassell,6.5,Over,,3000.0
Evan Mobley,0.5,Over,-230.0,
Evan Mobley,1.5,Over,200.0,
Evan Mobley,2.5,Over,700.0,
Evan Mobley,3.5,Over,2200.0,
Franz Wagner,0.5,Over,-525.0,-620.0
Franz Wagner,1.5,Over,-115.0,-121.0
Franz Wagner,1.5,Under,-115.0,-106.0
Franz Wagner,2.5,Over,260.0,255.0
Franz Wagner,3.5,Over,700.0,750.0
Franz Wagner,4.5,Over,1900.0,
Gradey Dick,0.5,Over,-600.0,-590.0
Gradey Dick,1.5,Over,-135.0,-121.0
Gradey Dick,1.5,Under,100.0,-108.0
Gradey Dick,2.5,Over,215.0,255.0
Gradey Dick,3.5,Over,550.0,680.0
Gradey Dick,4.5,Over,1500.0,
Harrison Barnes,0.5,Over,-425.0,-430.0
Harrison Barnes,1.5,Over,-15.0,111.0
Harrison Barnes,1.5,Under,100.0,-146.0
Harrison Barnes,2.5,Over,310.0,350.0
Harrison Barnes,3.5,Over,800.0,900.0
Harrison Barnes,4.5,Over,2200.0,
Immanuel Quickley,0.5,Over,-1600.0,-1400.0
Immanuel Quickley,1.5,Over,-300.0,-250.0
Immanuel Quickley,2.5,Over,-2.5,123.0
Immanuel Quickley,2.5,Under,-130.0,-162.0
Immanuel Quickley,3.5,Over,245.0,310.0
Immanuel Quickley,4.5,Over,550.0,700.0
Immanuel Quickley,5.5,Over,1300.0,1400.0
Isaiah Collier,0.5,Over,-290.0,-295.0
Isaiah Collier,1.5,Over,157.5,163.0
Isaiah Collier,1.5,Under,-210.0,-220.0
Isaiah Collier,2.5,Over,500.0,540.0
Isaiah Collier,3.5,Over,1600.0,1500.0
Jaden McDaniels,0.5,Over,-400.0,-390.0
Jaden McDaniels,1.5,Over,112.0,125.0
Jaden McDaniels,1.5,Under,-145.0,-166.0
Jaden McDaniels,2.5,Over,340.0,400.0
Jaden McDaniels,3.5,Over,950.0,1100.0
Jalen Brunson,0.5,Over,-1400.0,-1400.0
Jalen Brunson,1.5,Over,-250.0,-230.0
Jalen Brunson,2.5,Over,125.0,139.0
Jalen Brunson,2.5,Under,-166.0,-186.0
Jalen Brunson,3.5,Over,300.0,360.0
Jalen Brunson,4.5,Over,700.0,850.0
Jalen Brunson,5.5,Over,1700.0,
Jalen Williams,0.5,Over,-800.0,-720.0
Jalen Williams,1.5,Over,-165.0,-144.0
Jalen Williams,1.5,Under,124.0,110.0
Jalen Williams,2.5,Over,180.0,220.0
Jalen Williams,3.5,Over,475.0,600.0
Jalen Williams,4.5,Over,1200.0,1400.0
Jamal Murray,0.5,Over,-3000.0,-1600.0
Jamal Murray,1.5,Over,-390.0,-260.0
Jamal Murray,2.5,Over,-10.0,120.0
Jamal Murray,2.5,Under,-140.0,-158.0
Jamal Murray,3.5,Over,195.0,310.0
Jamal Murray,4.5,Over,450.0,750.0
Jamal Murray,5.5,Over,800.0,1400.0
Jamal Murray,6.5,Over,,3000.0
James Harden,0.5,Over,,-6000.0
James Harden,1.5,Over,-600.0,-620.0
James Harden,2.5,Over,-200.0,-188.0
James Harden,3.5,Over,122.0,133.0
James Harden,3.5,Under,-160.0,-178.0
James Harden,4.5,Over,260.0,300.0
James Harden,5.5,Over,550.0,630.0
James Harden,6.5,Over,1100.0,1200.0
James Harden,7.5,Over,2200.0,2500.0
Jaylen Brown,0.5,Over,-900.0,-1000.0
Jaylen Brown,1.5,Over,-191.5,-197.0
Jaylen Brown,1.5,Under,145.0,148.0
Jaylen Brown,2.5,Over,145.0,162.0
Jaylen Brown,3.5,Over,380.0,400.0
Jaylen Brown,4.5,Over,950.0,950.0
Jaylen Brown,5.5,Over,2500.0,
Jayson Tatum,1.5,Over,-1800.0,-1800.0
Jayson Tatum,2.5,Over,-475.0,-410.0
Jayson Tatum,3.5,Over,-185.0,-162.0
Jayson Tatum,3.5,Under,,122.0
