name,threesMade,over_under,DraftKings,ESPN BET,FanDuel
Andrew Nembhard,0.5,Over,-270.0,,
Andrew Nembhard,1.5,Over,165.0,140.0,
Andrew Nembhard,1.5,Under,-220.0,-200.0,
Andrew Nembhard,2.5,Over,550.0,,
Andrew Wiggins,0.5,Over,,,-900.0
Andrew Wiggins,1.5,Over,-215.0,,-189.5
Andrew Wiggins,1.5,Under,,,150.0
Andrew Wiggins,2.5,Over,140.0,140.0,160.0
Andrew Wiggins,2.5,Under,-188.0,-200.0,
Andrew Wiggins,3.5,Over,360.0,,430.0
Andrew Wiggins,4.5,Over,850.0,,1000.0
Anfernee Simons,0.5,Over,,,-4500.0
Anfernee Simons,1.5,Over,,,-850.0
Anfernee Simons,2.5,Over,-245.0,,-260.0
Anfernee Simons,3.5,Over,-2.5,-105.0,-106.5
Anfernee Simons,3.5,Under,-130.0,-125.0,-118.0
Anfernee Simons,4.5,Over,215.0,,210.0
Anfernee Simons,5.5,Over,450.0,,450.0
Anfernee Simons,6.5,Over,900.0,,800.0
Anfernee Simons,7.5,Over,,,1700.0
Anthony Edwards,0.5,Over,,,-3500.0
Anthony Edwards,1.5,Over,-650.0,,-700.0
Anthony Edwards,2.5,Over,-200.0,,-210.0
Anthony Edwards,3.5,Over,125.0,120.0,121.0
Anthony Edwards,3.5,Under,-166.0,-160.0,-156.0
Anthony Edwards,4.5,Over,275.0,,280.0
Anthony Edwards,5.5,Over,600.0,,650.0
Anthony Edwards,6.5,Over,,,1200.0
Anthony Edwards,7.5,Over,,,3000.0
Bam Adebayo,0.5,Over,-112.5,-115.0,
Bam Adebayo,0.5,Under,-120.0,-115.0,
Bam Adebayo,1.5,Over,425.0,,
Bennedict Mathurin,0.5,Over,-425.0,,-410.0
Bennedict Mathurin,1.5,Over,115.0,-110.0,110.0
Bennedict Mathurin,1.5,Under,-154.0,-120.0,-140.0
Bennedict Mathurin,2.5,Over,350.0,,370.0
Bennedict Mathurin,3.5,Over,1000.0,,1000.0
Bobby Portis,0.5,Over,-350.0,,
Bobby Portis,1.5,Over,127.5,140.0,
Bobby Portis,1.5,Under,-166.0,-200.0,
Bobby Portis,2.5,Over,390.0,,
Bobby Portis,3.5,Over,1100.0,,
Brook Lopez,0.5,Over,-500.0,,-380.0
Brook Lopez,1.5,Over,-110.0,-105.0,120.0
Brook Lopez,1.5,Under,-120.0,-125.0,-154.0
Brook Lopez,2.5,Over,270.0,,400.0
Brook Lopez,3.5,Over,750.0,,1000.0
Buddy Hield,1.5,Over,-700.0,,
Buddy Hield,2.5,Over,-225.0,,
Buddy Hield,3.5,Over,112.0,110.0,
Buddy Hield,3.5,Under,-145.0,-140.0,
Buddy Hield,4.5,Over,245.0,,
Buddy Hield,5.5,Over,550.0,,
Buddy Hield,6.5,Over,1100.0,,
Cade Cunningham,0.5,Over,,,-1400.0
Cade Cunningham,1.5,Over,-270.0,,-270.0
Cade Cunningham,2.5,Over,112.0,115.0,111.0
Cade Cunningham,2.5,Under,-145.0,-150.0,-140.0
Cade Cunningham,3.5,Over,280.0,,290.0
Cade Cunningham,4.5,Over,650.0,,700.0
Cade Cunningham,5.5,Over,,,1500.0
Caleb Martin,0.5,Over,-330.0,,
Caleb Martin,1.5,Over,140.0,145.0,
Caleb Martin,1.5,Under,,-210.0,
Caleb Martin,2.5,Over,450.0,,
Cam Thomas,0.5,Over,,,-2500.0
Cam Thomas,1.5,Over,-650.0,,-550.0
Cam Thomas,2.5,Over,-215.0,,-170.0
Cam Thomas,3.5,Over,107.5,120.0,140.0
Cam Thomas,3.5,Under,-140.0,-160.0,-180.0
Cam Thomas,4.5,Over,220.0,,320.0
Cam Thomas,5.5,Over,425.0,,700.0
Cam Thomas,6.5,Over,900.0,,1300.0
Cam Thomas,7.5,Over,,,3200.0
Chris Paul,0.5,Over,-600.0,,-600.0
Chris Paul,1.5,Over,-132.5,-120.0,-126.5
Chris Paul,1.5,Under,100.0,-110.0,100.0
Chris Paul,2.5,Over,215.0,,250.0
Chris Paul,3.5,Over,600.0,,650.0
Christian Braun,0.5,Over,-165.0,-160.0,-175.0
Christian Braun,0.5,Under,124.0,120.0,140.0
Christian Braun,1.5,Over,280.0,,290.0
Christian Braun,2.5,Over,1000.0,,1000.0
Coby White,0.5,Over,,,-1800.0
Coby White,1.5,Over,-390.0,,-350.0
Coby White,2.5,Over,-130.0,-120.0,-117.5
Coby White,2.5,Under,100.0,-110.0,-106.0
Coby White,3.5,Over,185.0,,210.0
Coby White,4.5,Over,425.0,,490.0
Coby White,5.5,Over,1000.0,,1000.0
Coby White,6.5,Over,,,2300.0
