name,threesMade,over_under,DraftKings,FanDuel
Aaron Gordon,0.5,Over,-260.0,-240.0
Aaron Gordon,1.5,Over,172.5,190.0
Aaron Gordon,1.5,Under,-230.0,-250.0
Aaron Gordon,2.5,Over,550.0,650.0
Aaron Gordon,3.5,Over,1700.0,
Aaron Nesmith,0.5,Over,-255.0,
Aaron Nesmith,1.5,Over,170.0,
Aaron Nesmith,1.5,Under,-230.0,
Aaron Nesmith,2.5,Over,500.0,
Aaron Nesmith,3.5,Over,1400.0,
Al Horford,0.5,Over,-475.0,
Al Horford,1.5,Over,-110.0,
Al Horford,2.5,Over,295.0,
Al Horford,3.5,Over,800.0,
Al Horford,4.5,Over,2200.0,
Alperen Sengun,0.5,Over,130.0,
Alperen Sengun,1.5,Over,700.0,
Amen Thompson,0.5,Over,220.0,
Amen Thompson,1.5,Over,1500.0,
Andrew Nembhard,0.5,Over,-205.0,
Andrew Nembhard,0.5,Under,154.0,
Andrew Nembhard,1.5,Over,210.0,
Andrew Nembhard,2.5,Over,700.0,
Andrew Nembhard,3.5,Over,2200.0,
Anfernee Simons,0.5,Over,,-2300.0
Anfernee Simons,1.5,Over,-575.0,-440.0
Anfernee Simons,2.5,Over,-185.0,-156.0
Anfernee Simons,2.5,Under,,126.0
Anfernee Simons,3.5,Over,132.5,160.0
Anfernee Simons,3.5,Under,-175.0,
Anfernee Simons,4.5,Over,290.0,370.0
Anfernee Simons,5.5,Over,600.0,750.0
Anfernee Simons,6.5,Over,1300.0,1700.0
Anthony Black,0.5,Over,-120.0,
Anthony Black,0.5,Under,-110.0,
Anthony Black,1.5,Over,400.0,
Anthony Black,2.5,Over,1500.0,
Anthony Davis,0.5,Over,-132.5,
Anthony Davis,0.5,Under,100.0,
Anthony Davis,1.5,Over,350.0,
Anthony Davis,2.5,Over,1100.0,
Anthony Edwards,1.5,Over,-1200.0,-1050.0
Anthony Edwards,2.5,Over,-350.0,-310.0
Anthony Edwards,3.5,Over,-132.5,-122.5
Anthony Edwards,3.5,Under,100.0,-102.0
Anthony Edwards,4.5,Over,160.0,185.0
Anthony Edwards,5.5,Over,330.0,410.0
Anthony Edwards,6.5,Over,700.0,750.0
Anthony Edwards,7.5,Over,1300.0,1600.0
Anthony Edwards,8.5,Over,2500.0,
Austin Reaves,1.5,Over,-800.0,-700.0
Austin Reaves,2.5,Over,-250.0,-220.0
Austin Reaves,3.5,Over,-2.5,113.5
Austin Reaves,3.5,Under,-130.0,-142.0
Austin Reaves,4.5,Over,210.0,250.0
Austin Reaves,5.5,Over,450.0,550.0
Austin Reaves,6.5,Over,950.0,1000.0
Austin Reaves,7.5,Over,2000.0,2400.0
Ayo Dosunmu,0.5,Over,-700.0,-600.0
Ayo Dosunmu,1.5,Over,-137.5,-126.5
Ayo Dosunmu,1.5,Under,105.0,100.0
Ayo Dosunmu,2.5,Over,205.0,250.0
Ayo Dosunmu,3.5,Over,550.0,700.0
Ayo Dosunmu,4.5,Over,1400.0,
Ben Sheppard,0.5,Over,-235.0,
Ben Sheppard,1.5,Over,167.5,
Ben Sheppard,1.5,Under,-220.0,
Ben Sheppard,2.5,Over,500.0,
Ben Sheppard,3.5,Over,1300.0,
Bennedict Mathurin,0.5,Over,-380.0,-410.0
Bennedict Mathurin,1.5,Over,119.5,111.0
Bennedict Mathurin,1.5,Under,-160.0,-142.0
Bennedict Mathurin,2.5,Over,360.0,370.0
Bennedict Mathurin,3.5,Over,1000.0,1000.0
